cod_mun7	municipio	abertura_rank	arrecadacao_rank	bancaria_rank	empregos_rank	indica_rank
2918704	Lafaiete Coutinho	0	0.4955	0.0000	0.4496	0.2363
2904001	Boninal	0	0.5751	0.0000	0.3716	0.2367
2916708	Itaquara	0	0.4986	0.0000	0.4586	0.2393
2905107	Caém	0	0.4977	0.0000	0.4621	0.2399
2921609	Morpará	0	0.5021	0.0000	0.4582	0.2401
2911303	Gentio do Ouro	0	0.5120	0.0000	0.4547	0.2417
2904407	Brejolândia	0	0.5109	0.0000	0.4574	0.2421
2918555	Jussari	0	0.4873	0.0000	0.4825	0.2424
2921054	Matina	0	0.5107	0.0000	0.4614	0.2430
2925931	Quixabeira	0	0.5071	0.0000	0.4661	0.2433
2923050	Novo Triunfo	0	0.4973	0.0000	0.4771	0.2436
2902658	Banzaê	0	0.4993	0.0000	0.4758	0.2438
2910305	Elísio Medrado	0	0.5336	0.0000	0.4415	0.2438
2901809	Antônio Gonçalves	0	0.5011	0.0000	0.4746	0.2439
2901700	Antônio Cardoso	0	0.4989	0.0000	0.4776	0.2441
2914307	Iramaia	0	0.5081	0.0000	0.4693	0.2443
2926657	Ribeirão do Largo	0	0.4891	0.0000	0.4885	0.2444
2918605	Jussiape	0	0.5286	0.0000	0.4505	0.2448
2905503	Caldeirão Grande	0	0.5103	0.0000	0.4697	0.2450
2901502	Anguera	0	0.4918	0.0000	0.4883	0.2450
2907004	Cardeal da Silva	0	0.5365	0.0000	0.4439	0.2451
2933174	Varzedo	0	0.5137	0.0000	0.4671	0.2452
2919058	Lajedo do Tabocal	0	0.5182	0.0000	0.4626	0.2452
2924678	Piraí do Norte	0	0.5002	0.0000	0.4809	0.2453
2909000	Cordeiros	0	0.5175	0.0000	0.4639	0.2454
2924702	Piripá	0	0.5181	0.0000	0.4641	0.2456
2911659	Guajeru	0	0.5286	0.0000	0.4539	0.2456
2918456	Jucuruçu	0	0.5044	0.0000	0.4809	0.2463
2928950	São Domingos	0	0.5342	0.0000	0.4518	0.2465
2903300	Barro Preto	0	0.5220	0.0000	0.4644	0.2466
2928505	Santa Terezinha	0	0.5204	0.0000	0.4701	0.2476
2930758	Sítio do Mato	0	0.5007	0.0000	0.4920	0.2482
2919900	Macururé	0	0.4892	0.0000	0.5037	0.2482
2913101	Ibititá	0	0.5129	0.0000	0.4810	0.2485
2917904	Jandaíra	0	0.5148	0.0000	0.4802	0.2487
2930006	Sebastião Laranjeiras	0	0.5329	0.0000	0.4694	0.2506
2923902	Pau Brasil	0	0.5139	0.0000	0.4901	0.2510
2920809	Marcionílio Souza	0	0.5313	0.0000	0.4741	0.2513
2922250	Muquém do São Francisco	0	0.5226	0.0000	0.4831	0.2514
2933059	Várzea da Roça	0	0.5296	0.0000	0.4786	0.2521
2928059	Santa Luzia	0	0.5134	0.0000	0.4952	0.2521
2916609	Itapitanga	0	0.5087	0.0000	0.5019	0.2527
2931400	Teodoro Sampaio	0	0.5011	0.0000	0.5125	0.2534
2923035	Novo Horizonte	0	0.5823	0.0000	0.4319	0.2536
2903235	Barro Alto	0	0.5250	0.0000	0.4894	0.2536
2903706	Boa Nova	0	0.5215	0.0000	0.4933	0.2537
2909703	Cristópolis	0	0.5391	0.0000	0.4765	0.2539
2906824	Canudos	0	0.5380	0.0000	0.4785	0.2541
2920403	Manoel Vitorino	0	0.5315	0.0000	0.4875	0.2548
2930766	Sítio do Quinto	0	0.5453	0.0000	0.4739	0.2548
2932408	Uibaí	0	0.5492	0.0000	0.4704	0.2549
2918209	Jiquiriçá	0	0.5496	0.0000	0.4723	0.2555
2900108	Abaíra	0	0.5371	0.0000	0.4864	0.2559
2924058	Pé de Serra	0	0.5438	0.0000	0.4807	0.2561
2929404	São Miguel das Matas	0	0.5602	0.0000	0.4667	0.2567
2913002	Ibitiara	0	0.5670	0.0000	0.4604	0.2569
2901908	Aporá	0	0.5285	0.0000	0.4996	0.2570
2910909	Firmino Alves	0	0.5386	0.0000	0.4925	0.2578
2923308	Ouriçangas	0	0.5822	0.0000	0.4501	0.2581
2911857	Heliópolis	0	0.5569	0.0000	0.4786	0.2589
2901601	Antas	0	0.5587	0.0000	0.4831	0.2605
2918753	Lagoa Real	0	0.5578	0.0000	0.4844	0.2606
2903607	Biritinga	0	0.5342	0.0000	0.5081	0.2606
2909406	Cotegipe	0	0.5384	0.0000	0.5053	0.2609
2929370	São José do Jacuípe	0	0.5803	0.0000	0.4677	0.2620
2930600	Serrolândia	0	0.5550	0.0000	0.4937	0.2622
2915007	Itaeté	0	0.5685	0.0000	0.4818	0.2626
2927309	Salinas da Margarida	0	0.5757	0.0000	0.4756	0.2628
2904852	Cabaceiras do Paraguaçu	0	0.5531	0.0000	0.5014	0.2636
2902401	Aurelino Leal	0	0.5497	0.0000	0.5050	0.2637
2910859	Filadélfia	0	0.5511	0.0000	0.5041	0.2638
2902005	Aracatu	0	0.5385	0.0000	0.5193	0.2644
2920908	Mascote	0	0.5515	0.0000	0.5063	0.2645
2919306	Lençóis	0	0.5582	0.0000	0.5005	0.2647
2902203	Aramari	0	0.5791	0.0000	0.4825	0.2654
2931509	Teofilândia	0	0.5562	0.0000	0.5115	0.2669
2911402	Glória	0	0.5830	0.0000	0.4874	0.2676
2916302	Itapebi	0	0.5789	0.0000	0.4980	0.2692
2902054	Araçás	0	0.5426	0.0000	0.5346	0.2693
2933158	Várzea Nova	0	0.5874	0.0000	0.4911	0.2696
2933109	Várzea do Poço	0	0.6396	0.0000	0.4405	0.2700
2932457	Umburanas	0	0.5762	0.0000	0.5047	0.2702
2906857	Capela do Alto Alegre	0	0.6030	0.0000	0.4806	0.2709
2922730	Nova Fátima	0	0.6304	0.0000	0.4562	0.2717
2910750	Fátima	0	0.5780	0.0000	0.5128	0.2727
2925956	Rafael Jambeiro	0	0.5734	0.0000	0.5203	0.2734
2912509	Ibipitanga	0	0.5757	0.0000	0.5224	0.2745
2920700	Maraú	0	0.5700	0.0000	0.5375	0.2769
2918902	Lajedão	0	0.6466	0.0000	0.4668	0.2783
2906204	Canarana	0	0.5853	0.0000	0.5307	0.2790
2905404	Cairu	0	0.5905	0.0000	0.5814	0.2930
2908200	Conceição da Feira	0	0.6082	0.0000	0.5883	0.2991
2917359	Jaborandi	0	0.6468	0.0000	0.5549	0.3004
2913457	Igrapiúna	0	0.6870	0.0000	0.5523	0.3098
2913408	Igaporã	0.244855478	0.5821	0.0000	0.5057	0.3332
2917805	Jaguaripe	0.316368252	0.5347	0.0000	0.5018	0.3382
2915353	Itaguaçu da Bahia	0.443039805	0.6456	0.0000	0.2947	0.3458
2927804	Santa Cruz da Vitória	0	0.4622	0.6297	0.3767	0.3672
2924652	Pintadas	0.449111044	0.5336	0.0000	0.4899	0.3682
2931707	Terra Nova	0.466059417	0.5763	0.0000	0.5178	0.3900
2926509	Ribeira do Amparo	0.518728375	0.5188	0.0000	0.5351	0.3932
2904209	Botuporã	0	0.5555	0.6959	0.3246	0.3940
2929057	São Félix do Coribe	0.45329389	0.5996	0.0000	0.5364	0.3973
2900355	Adustina	0	0.5326	0.7107	0.3530	0.3991
2907707	Chorrochó	0	0.4847	0.6632	0.4490	0.3992
2924900	Planaltino	0	0.5030	0.6402	0.4537	0.3992
2910008	Dário Meira	0	0.4883	0.6229	0.4942	0.4013
2915403	Itaju do Colônia	0	0.5250	0.6296	0.4645	0.4048
2933406	Wagner	0	0.5181	0.6657	0.4390	0.4057
2901353	Andorinha	0.375687748	0.6919	0.0000	0.5579	0.4064
2904803	Caatiba	0	0.4785	0.6452	0.5090	0.4082
2930907	Tabocas do Brejo Velho	0.577896595	0.5518	0.0000	0.5037	0.4084
2904506	Brotas de Macaúbas	0	0.5328	0.6532	0.4588	0.4112
2927606	Santa Brígida	0	0.5520	0.6148	0.4835	0.4126
2904753	Buritirama	0	0.5091	0.6340	0.5081	0.4128
2929701	Sátiro Dias	0.558666646	0.5566	0.0000	0.5389	0.4135
2920304	Malhada de Pedras	0	0.5121	0.6746	0.4702	0.4142
2901155	América Dourada	0	0.5204	0.6668	0.4703	0.4144
2911006	Floresta Azul	0	0.5637	0.6210	0.4755	0.4150
2929255	São Gabriel	0	0.5314	0.6282	0.5010	0.4152
2925709	Presidente Jânio Quadros	0	0.5274	0.6740	0.4597	0.4153
2927903	Santa Inês	0	0.5282	0.6738	0.4601	0.4155
2922052	Mulungu do Morro	0.517995715	0.6507	0.0000	0.4956	0.4161
2927101	Rodelas	0	0.5622	0.6514	0.4583	0.4180
2904050	Bonito	0	0.5515	0.6326	0.4879	0.4180
2912707	Ibirapitanga	0	0.5442	0.6814	0.4531	0.4197
2918506	Jussara	0	0.5431	0.6790	0.4580	0.4200
2921302	Milagres	0	0.5316	0.6440	0.5049	0.4201
2910107	Dom Basílio	0	0.5783	0.6161	0.4864	0.4202
2923506	Palmeiras	0	0.5508	0.6682	0.4641	0.4208
2930808	Souto Soares	0	0.5234	0.6884	0.4740	0.4214
2925402	Potiraguá	0	0.5276	0.6488	0.5104	0.4217
2922607	Nilo Peçanha	0	0.5362	0.6634	0.4916	0.4228
2926103	Retirolândia	0.578627348	0.5953	0.0000	0.5193	0.4233
2931301	Tapiramutá	0	0.5372	0.6608	0.4955	0.4234
2901304	Andaraí	0	0.5049	0.6947	0.4945	0.4235
2913804	Ipecaetá	0	0.5090	0.6615	0.5238	0.4236
2915106	Itagi	0	0.5284	0.6797	0.4920	0.4250
2912400	Ibipeba	0	0.5398	0.6723	0.4891	0.4253
2904308	Brejões	0	0.5427	0.6749	0.4880	0.4264
2924207	Pedro Alexandre	0	0.5970	0.6149	0.4955	0.4268
2916203	Itapé	0	0.5099	0.6915	0.5089	0.4276
2929800	Saúde	0	0.5221	0.7110	0.4777	0.4277
2909109	Coribe	0	0.5608	0.6634	0.4914	0.4289
2905305	Cafarnaum	0	0.6087	0.6754	0.4323	0.4291
2930402	Serra Preta	0	0.5373	0.6770	0.5026	0.4292
2917334	Iuiu	0	0.5545	0.6937	0.4709	0.4298
2931608	Teolândia	0	0.5500	0.6662	0.5051	0.4303
2900405	Água Fria	0	0.5302	0.6783	0.5130	0.4304
2921401	Mirangaba	0	0.5197	0.7005	0.5018	0.4305
2920205	Malhada	0	0.5325	0.6909	0.5015	0.4312
2907608	Central	0	0.5333	0.6728	0.5206	0.4317
2925907	Quijingue	0	0.5498	0.6745	0.5027	0.4318
2903805	Boa Vista do Tupim	0	0.5411	0.6767	0.5094	0.4318
2916906	Itiruçu	0	0.5848	0.6499	0.4929	0.4319
2917409	Jacaraci	0	0.5601	0.6960	0.4719	0.4320
2931806	Tremedal	0	0.5382	0.7001	0.4924	0.4327
2926905	Rio do Pires	0	0.5614	0.6975	0.4745	0.4333
2900207	Abaré	0	0.5593	0.6407	0.5367	0.4342
2921807	Mortugaba	0	0.5655	0.6893	0.4821	0.4342
2926806	Rio do Antônio	0	0.5515	0.6969	0.4922	0.4352
2912004	Ibiassucê	0	0.5590	0.6999	0.4826	0.4353
2915205	Itagibá	0	0.5177	0.6932	0.5327	0.4359
2929008	São Félix	0	0.5186	0.6962	0.5290	0.4359
2925600	Presidente Dutra	0	0.5467	0.7092	0.4895	0.4363
2900306	Acajutiba	0	0.5320	0.7265	0.4891	0.4369
2920106	Mairi	0	0.5469	0.7042	0.5024	0.4384
2910404	Encruzilhada	0	0.5594	0.6622	0.5344	0.4390
2902500	Baianópolis	0	0.5428	0.7261	0.4878	0.4392
2907905	Cipó	0	0.5762	0.6890	0.4944	0.4399
2925253	Ponto Novo	0	0.5682	0.6883	0.5044	0.4402
2924306	Piatã	0	0.5934	0.6853	0.4829	0.4404
2909604	Crisópolis	0	0.5761	0.6689	0.5198	0.4412
2909208	Coronel João Sá	0	0.5449	0.7105	0.5126	0.4420
2920007	Maiquinique	0	0.6022	0.6436	0.5234	0.4423
2915304	Itagimirim	0	0.5711	0.6757	0.5235	0.4426
2906600	Candiba	0	0.5861	0.7060	0.4829	0.4437
2927507	Santa Bárbara	0	0.5428	0.7112	0.5214	0.4438
2932101	Ubaíra	0	0.6003	0.6962	0.4796	0.4440
2902609	Baixa Grande	0	0.5677	0.7166	0.4932	0.4444
2923357	Ourolândia	0	0.6056	0.6483	0.5244	0.4446
2924801	Piritiba	0	0.5648	0.7173	0.4963	0.4446
2924603	Pindobaçu	0	0.5909	0.6789	0.5099	0.4449
2917201	Ituaçu	0	0.5717	0.6816	0.5272	0.4451
2922706	Nova Canaã	0	0.5403	0.7379	0.5033	0.4454
2919405	Licínio de Almeida	0	0.5998	0.6984	0.4840	0.4456
2933455	Wanderley	0	0.5696	0.7260	0.4881	0.4459
2918357	João Dourado	0	0.6155	0.6269	0.5419	0.4461
2926707	Rio de Contas	0	0.5601	0.7429	0.4815	0.4461
2924405	Pilão Arcado	0	0.5601	0.7080	0.5171	0.4463
2933505	Wenceslau Guimarães	0	0.5541	0.7108	0.5225	0.4468
2903508	Belo Campo	0	0.5871	0.6996	0.5013	0.4470
2923100	Olindina	0	0.6208	0.6436	0.5238	0.4471
2903003	Barra do Mendes	0	0.5402	0.7715	0.4796	0.4478
2922102	Mundo Novo	0	0.5592	0.7288	0.5042	0.4480
2911808	Guaratinga	0	0.5573	0.6883	0.5481	0.4484
2929107	São Felipe	0	0.6076	0.6430	0.5442	0.4487
2908309	Conceição do Almeida	0	0.5729	0.6671	0.5555	0.4489
2901205	Anagé	0	0.5779	0.7022	0.5161	0.4491
2901403	Angical	0	0.5525	0.7360	0.5116	0.4500
2930303	Serra Dourada	0	0.5748	0.7178	0.5159	0.4521
2916104	Itaparica	0	0.5565	0.7030	0.5491	0.4522
2918803	Laje	0	0.6071	0.6829	0.5216	0.4529
2923407	Palmas de Monte Alto	0	0.6066	0.6946	0.5136	0.4537
2922656	Nordestina	0.719665706	0.6021	0.0000	0.4961	0.4545
2932804	Utinga	0	0.5898	0.7052	0.5243	0.4548
2932606	Urandi	0	0.6042	0.7089	0.5094	0.4556
2914109	Ipupiara	0.048433378	0.5745	0.7057	0.4958	0.4561
2905909	Campo Alegre de Lourdes	0	0.6110	0.6912	0.5258	0.4570
2923209	Oliveira dos Brejinhos	0	0.6021	0.6971	0.5302	0.4574
2912301	Ibicuí	0	0.5749	0.7104	0.5449	0.4576
2909901	Curaçá	0	0.5905	0.6853	0.5547	0.4576
2932002	Uauá	0	0.5814	0.7220	0.5281	0.4579
2919702	Macarani	0	0.5591	0.7175	0.5558	0.4581
2930774	Sobradinho	0	0.5969	0.6908	0.5547	0.4606
2903409	Belmonte	0	0.5967	0.7039	0.5447	0.4614
2913507	Iguaí	0	0.5983	0.7060	0.5427	0.4617
2925006	Planalto	0	0.6030	0.6975	0.5470	0.4619
2932705	Uruçuca	0	0.6221	0.6857	0.5401	0.4620
2923704	Paratinga	0	0.5973	0.7134	0.5405	0.4628
2903276	Barrocas	0.71094662	0.6136	0.0000	0.5323	0.4642
2904704	Buerarema	0	0.6389	0.7004	0.5202	0.4649
2907103	Carinhanha	0	0.6066	0.7173	0.5361	0.4650
2908002	Coaraci	0	0.5781	0.7309	0.5526	0.4654
2916500	Itapicuru	0	0.6118	0.7039	0.5487	0.4661
2917003	Itiúba	0	0.5875	0.7321	0.5458	0.4663
2931053	Tanque Novo	0	0.6541	0.7095	0.5022	0.4664
2906709	Cândido Sales	0	0.6062	0.7196	0.5405	0.4666
2928406	Santa Rita de Cássia	0	0.5878	0.7503	0.5316	0.4674
2908705	Condeúba	0	0.5919	0.7356	0.5430	0.4676
2911907	Iaçu	0	0.5904	0.7311	0.5518	0.4683
2900801	Alcobaça	0	0.6132	0.7309	0.5337	0.4695
2906808	Cansanção	0	0.6151	0.7188	0.5441	0.4695
2931004	Tanhaçu	0	0.5942	0.7339	0.5504	0.4696
2914901	Itacaré	0	0.5854	0.7084	0.5849	0.4697
2926400	Riacho de Santana	0	0.5901	0.7552	0.5374	0.4706
2932309	Ubatã	0	0.6309	0.7052	0.5488	0.4712
2921203	Miguel Calmon	0	0.6077	0.7263	0.5522	0.4715
2912202	Ibicoara	0	0.5997	0.6857	0.6030	0.4721
2925808	Queimadas	0	0.6110	0.7320	0.5468	0.4724
2922409	Mutuípe	0	0.6276	0.7218	0.5426	0.4730
2916005	Itanhém	0	0.6199	0.7421	0.5309	0.4732
2928208	Santana	0	0.6221	0.7305	0.5425	0.4738
2920601	Maragogipe	0	0.6263	0.7166	0.5529	0.4740
2930154	Serra do Ramalho	0	0.6017	0.7182	0.5794	0.4748
2932200	Ubaitaba	0	0.6135	0.7374	0.5559	0.4767
2912103	Ibicaraí	0	0.5965	0.7453	0.5676	0.4774
2918100	Jeremoabo	0	0.6203	0.7338	0.5576	0.4779
2902708	Barra	0	0.5949	0.7373	0.5804	0.4781
2923605	Paramirim	0	0.6296	0.7520	0.5316	0.4783
2923803	Paripiranga	0	0.6499	0.7367	0.5292	0.4789
2922300	Muritiba	0	0.6182	0.7257	0.5762	0.4800
2906303	Canavieiras	0	0.6360	0.7270	0.5624	0.4813
2902807	Barra da Estiva	0	0.6232	0.7556	0.5480	0.4817
2925501	Prado	0	0.6204	0.7245	0.5890	0.4835
2914505	Irará	0	0.6298	0.7422	0.5644	0.4841
2921500	Monte Santo	0	0.6317	0.7323	0.5738	0.4844
2912806	Ibirapuã	0	0.7143	0.6761	0.5490	0.4848
2933604	Xique-Xique	0	0.6082	0.7599	0.5764	0.4861
2902104	Araci	0	0.6100	0.7522	0.5825	0.4862
2907806	Cícero Dantas	0	0.6321	0.7610	0.5580	0.4878
2905602	Camacan	0	0.6162	0.7615	0.5761	0.4885
2922508	Nazaré	0	0.6365	0.7601	0.5653	0.4905
2926004	Remanso	0	0.6341	0.7499	0.5790	0.4908
2927705	Santa Cruz Cabrália	0	0.6449	0.7173	0.6028	0.4913
2902906	Barra do Choça	0	0.6580	0.7306	0.5767	0.4913
2927002	Rio Real	0	0.6540	0.7432	0.5854	0.4956
2924504	Pindaí	0.349135637	0.5314	0.6593	0.4457	0.4964
2913200	Ibotirama	0	0.6548	0.7546	0.5792	0.4971
2914653	Itabela	0	0.6580	0.7357	0.5962	0.4975
2910503	Entre Rios	0	0.6275	0.7455	0.6207	0.4984
2931905	Tucano	0	0.6565	0.7430	0.5949	0.4986
2907301	Castro Alves	0	0.6375	0.7573	0.6070	0.5004
2910602	Esplanada	0	0.6609	0.7513	0.6056	0.5044
2905008	Caculé	0	0.6907	0.7422	0.5871	0.5050
2921104	Medeiros Neto	0	0.6744	0.7717	0.5811	0.5068
2906873	Capim Grosso	0	0.6807	0.7554	0.5966	0.5082
2925105	Poções	0	0.6619	0.7849	0.5909	0.5094
2933208	Vera Cruz	0	0.7003	0.7306	0.6070	0.5095
2917607	Jaguaquara	0	0.6801	0.7654	0.5996	0.5113
2929909	Seabra	0	0.6758	0.7856	0.6017	0.5158
2913903	Ipiaú	0	0.6785	0.7827	0.6194	0.5201
2928109	Santa Maria da Vitória	0	0.6911	0.7765	0.6136	0.5203
2926608	Ribeira do Pombal	0	0.6879	0.7779	0.6167	0.5206
2910701	Euclides da Cunha	0	0.7333	0.7741	0.6019	0.5273
2905206	Caetité	0	0.6823	0.7927	0.6373	0.5281
2918308	Jitaúna	0.380788475	0.5696	0.6772	0.4912	0.5297
2923001	Nova Viçosa	0	0.7197	0.7591	0.6402	0.5297
2915601	Itamaraju	0	0.7097	0.7815	0.6603	0.5379
2916856	Itatim	0.372486949	0.6067	0.6471	0.5272	0.5384
2930105	Senhor do Bonfim	0	0.7022	0.8019	0.6581	0.5405
2915502	Itajuípe	0.288643599	0.6116	0.7036	0.5584	0.5405
2931202	Taperoá	0.422946274	0.5827	0.6810	0.4914	0.5445
2928604	Santo Amaro	0	0.7315	0.8109	0.6427	0.5463
2930501	Serrinha	0	0.7141	0.8026	0.6704	0.5468
2915809	Itambé	0.269427329	0.6217	0.7527	0.5616	0.5513
2912905	Ibirataia	0.35938397	0.6109	0.6961	0.5411	0.5519
2929602	Sapeaçu	0.366296083	0.6092	0.7102	0.5397	0.5564
2932507	Una	0.35385704	0.6200	0.6973	0.5778	0.5622
2911709	Guanambi	0	0.7461	0.8232	0.6839	0.5633
2904100	Boquira	0.454370916	0.5826	0.7040	0.5185	0.5649
2930204	Sento Sé	0.373552084	0.6167	0.7066	0.5639	0.5652
2916807	Itarantim	0.368394941	0.6069	0.7373	0.5718	0.5711
2917300	Ituberá	0.337226689	0.6494	0.7261	0.5727	0.5713
2919801	Macaúbas	0.315671861	0.6392	0.7662	0.5693	0.5726
2917706	Jaguarari	0.257751971	0.7037	0.7338	0.6003	0.5739
2901106	Amélia Rodrigues	0.353495926	0.6543	0.7408	0.5691	0.5794
2919157	Lapão	0.493777484	0.5936	0.7211	0.5163	0.5812
2911105	Formosa do Rio Preto	0.276700944	0.6552	0.7773	0.6173	0.5816
2925758	Presidente Tancredo Neves	0.56214267	0.6079	0.6263	0.5434	0.5849
2908903	Coração de Maria	0.492999077	0.6155	0.6864	0.5515	0.5866
2917102	Itororó	0.437921822	0.6144	0.7317	0.5722	0.5891
2908606	Conde	0.458630234	0.6618	0.6983	0.5549	0.5934
2921906	Mucugê	0.523973167	0.5528	0.7315	0.5656	0.5935
2913705	Inhambupe	0.427328885	0.6267	0.7425	0.5821	0.5947
2921708	Morro do Chapéu	0.387993187	0.6650	0.7516	0.5744	0.5948
2926202	Riachão das Neves	0.464539856	0.5825	0.7634	0.5717	0.5955
2919504	Livramento de Nossa Senhora	0.343146771	0.6712	0.7851	0.5972	0.5992
2922904	Nova Soure	0.564369619	0.5789	0.7256	0.5307	0.5999
2933000	Valente	0.480317086	0.6204	0.7338	0.5722	0.6017
2914406	Iraquara	0.517620087	0.6886	0.7126	0.5119	0.6077
2911600	Governador Mangabeira	0.57562536	0.5899	0.6896	0.5761	0.6078
2911204	Gandu	0.441219449	0.6548	0.7514	0.5861	0.6084
2914604	Irecê	0.174788773	0.7680	0.8089	0.6821	0.6084
2905800	Camamu	0.476843268	0.6616	0.7319	0.5696	0.6100
2927200	Ruy Barbosa	0.512583554	0.6477	0.7353	0.5754	0.6177
2926301	Riachão do Jacuípe	0.529661834	0.6435	0.7709	0.5801	0.6310
2908101	Cocos	0.586066127	0.6850	0.6906	0.5752	0.6342
2919926	Madre de Deus	0.541774154	0.6899	0.7170	0.5901	0.6347
2901007	Amargosa	0.522838414	0.6565	0.7682	0.5939	0.6354
2929503	São Sebastião do Passé	0.492868006	0.7165	0.7189	0.6174	0.6364
2906006	Campo Formoso	0.430092663	0.7305	0.7656	0.6293	0.6389
2914703	Itaberaba	0.421764344	0.7041	0.7905	0.6695	0.6464
2906907	Caravelas	0.656331599	0.6911	0.6972	0.5594	0.6510
2914000	Ipirá	0.534668446	0.7007	0.7820	0.6456	0.6657
2928000	Santaluz	0.667620003	0.6601	0.7699	0.5661	0.6659
2921005	Mata de São João	0.504420817	0.7164	0.7491	0.7022	0.6680
2907509	Catu	0.489790142	0.7565	0.7756	0.6511	0.6682
2929305	São Gonçalo dos Campos	0.567513168	0.7523	0.7470	0.6421	0.6772
2920502	Maracás	0.758061051	0.6365	0.7465	0.5741	0.6788
2928802	Santo Estêvão	0.608903408	0.6849	0.7690	0.6531	0.6790
2924009	Paulo Afonso	0.444840044	0.7591	0.8215	0.7053	0.6827
2904902	Cachoeira	0.741333067	0.6416	0.7550	0.6003	0.6846
2903904	Bom Jesus da Lapa	0.584997296	0.7088	0.7938	0.6601	0.6869
2932903	Valença	0.526837826	0.7514	0.7934	0.6866	0.6896
2907202	Casa Nova	0.681063235	0.6638	0.7543	0.6595	0.6897
2931350	Teixeira de Freitas	0.417828232	0.7860	0.8268	0.7415	0.6930
2909802	Cruz das Almas	0.577029526	0.7331	0.8025	0.6861	0.6997
2909307	Correntina	0.669948816	0.7575	0.7438	0.6315	0.7007
2908408	Conceição do Coité	0.682332039	0.6956	0.7936	0.6434	0.7037
2925303	Porto Seguro	0.480851084	0.7684	0.8308	0.7543	0.7086
2916401	Itapetinga	0.632362962	0.7252	0.8111	0.6945	0.7158
2928901	São Desidério	0.728671551	0.7060	0.7789	0.6541	0.7169
2925204	Pojuca	0.725458741	0.7688	0.7483	0.6389	0.7203
2918001	Jequié	0.573064983	0.7922	0.8255	0.7380	0.7322
2908507	Conceição do Jacuípe	0.74462086	0.7907	0.7516	0.6516	0.7346
2922003	Mucuri	0.863624811	0.7095	0.7373	0.6607	0.7428
2928703	Santo Antônio de Jesus	0.626263738	0.7934	0.8172	0.7361	0.7432
2917508	Jacobina	0.774441361	0.7280	0.8044	0.6838	0.7477
2904605	Brumado	0.74646914	0.7525	0.8024	0.7003	0.7504
2918407	Juazeiro	0.718436897	0.8048	0.8412	0.7726	0.7843
2900702	Alagoinhas	0.677979112	0.8911	0.8368	0.7431	0.7872
2910727	Eunápolis	0.809613287	0.7956	0.8207	0.7344	0.7901
2903201	Barreiras	0.739465714	0.8126	0.8714	0.7521	0.7939
2910057	Dias d'Ávila	0.916193664	0.8109	0.7680	0.7032	0.7996
