cod_mun7	municipio	abertura_rank	arrecadacao_rank	bancaria_rank	empregos_rank	indica_rank
2923050	Novo Triunfo	0.0000	0.5078	0.0000	0.4762	0.2460
2902252	Arataca	0.0000	0.4996	0.0000	0.4889	0.2471
2928505	Santa Terezinha	0.0000	0.5216	0.0000	0.4676	0.2473
2909000	Cordeiros	0.0000	0.5223	0.0000	0.4697	0.2480
2905503	Caldeirão Grande	0.0000	0.5004	0.0000	0.4922	0.2482
2927309	Salinas da Margarida	0.0000	0.5090	0.0000	0.4880	0.2492
2903300	Barro Preto	0.0000	0.5293	0.0000	0.4684	0.2494
2924678	Piraí do Norte	0.0000	0.5225	0.0000	0.4752	0.2494
2919900	Macururé	0.0000	0.5099	0.0000	0.4933	0.2508
2900108	Abaíra	0.0000	0.5270	0.0000	0.4792	0.2515
2930006	Sebastião Laranjeiras	0.0000	0.5290	0.0000	0.4771	0.2515
2906105	Canápolis	0.0000	0.5181	0.0000	0.4894	0.2519
2929750	Saubara	0.0000	0.5097	0.0000	0.4981	0.2519
2917904	Jandaíra	0.0000	0.5301	0.0000	0.4804	0.2526
2909703	Cristópolis	0.0000	0.5469	0.0000	0.4664	0.2533
2901908	Aporá	0.0000	0.5139	0.0000	0.5028	0.2542
2901502	Anguera	0.0000	0.4935	0.0000	0.5240	0.2544
2903706	Boa Nova	0.0000	0.5183	0.0000	0.4995	0.2545
2913002	Ibitiara	0.0000	0.5554	0.0000	0.4626	0.2545
2928059	Santa Luzia	0.0000	0.5251	0.0000	0.4939	0.2547
2911303	Gentio do Ouro	0.0000	0.5494	0.0000	0.4698	0.2548
2925931	Quixabeira	0.0000	0.5495	0.0000	0.4697	0.2548
2902054	Araçás	0.0000	0.5234	0.0000	0.4966	0.2550
2932408	Uibaí	0.0000	0.5466	0.0000	0.4745	0.2553
2926509	Ribeira do Amparo	0.0000	0.5003	0.0000	0.5214	0.2554
2933059	Várzea da Roça	0.0000	0.5419	0.0000	0.4807	0.2556
2923902	Pau Brasil	0.0000	0.5284	0.0000	0.4955	0.2560
2930766	Sítio do Quinto	0.0000	0.5481	0.0000	0.4766	0.2562
2913101	Ibititá	0.0000	0.5367	0.0000	0.4880	0.2562
2907004	Cardeal da Silva	0.0000	0.5535	0.0000	0.4717	0.2563
2906824	Canudos	0.0000	0.5498	0.0000	0.4775	0.2568
2924058	Pé de Serra	0.0000	0.5405	0.0000	0.4877	0.2570
2901700	Antônio Cardoso	0.0000	0.5416	0.0000	0.4884	0.2575
2915007	Itaeté	0.0000	0.5627	0.0000	0.4675	0.2575
2904001	Boninal	0.0000	0.5563	0.0000	0.4743	0.2576
2918456	Jucuruçu	0.0000	0.5423	0.0000	0.4902	0.2581
2929404	São Miguel das Matas	0.0000	0.5516	0.0000	0.4848	0.2591
2922730	Nova Fátima	0.0000	0.5725	0.0000	0.4639	0.2591
2909406	Cotegipe	0.0000	0.5374	0.0000	0.4998	0.2593
2918753	Lagoa Real	0.0000	0.5469	0.0000	0.4921	0.2598
2923035	Novo Horizonte	0.0000	0.5821	0.0000	0.4589	0.2602
2911857	Heliópolis	0.0000	0.5582	0.0000	0.4832	0.2603
2903607	Biritinga	0.0000	0.5295	0.0000	0.5172	0.2617
2922250	Muquém do São Francisco	0.0000	0.5585	0.0000	0.4900	0.2621
2918209	Jiquiriçá	0.0000	0.5546	0.0000	0.4946	0.2623
2900355	Adustina	0.0000	0.5630	0.0000	0.4871	0.2625
2929370	São José do Jacuípe	0.0000	0.5749	0.0000	0.4759	0.2627
2918902	Lajedão	0.0000	0.5887	0.0000	0.4632	0.2630
2910859	Filadélfia	0.0000	0.5533	0.0000	0.5057	0.2647
2901601	Antas	0.0000	0.5707	0.0000	0.4899	0.2652
2930600	Serrolândia	0.0000	0.5636	0.0000	0.5018	0.2664
2904852	Cabaceiras do Paraguaçu	0.0000	0.5569	0.0000	0.5096	0.2666
2931509	Teofilândia	0.0000	0.5578	0.0000	0.5093	0.2668
2912509	Ibipitanga	0.0000	0.5776	0.0000	0.4933	0.2677
2933158	Várzea Nova	0.0000	0.5724	0.0000	0.4987	0.2678
2906857	Capela do Alto Alegre	0.0000	0.5829	0.0000	0.4885	0.2678
2902005	Aracatu	0.0000	0.5439	0.0000	0.5286	0.2681
2920908	Mascote	0.0000	0.5660	0.0000	0.5067	0.2682
2925956	Rafael Jambeiro	0.0000	0.5499	0.0000	0.5277	0.2694
2911402	Glória	0.0000	0.5784	0.0000	0.5067	0.2713
2916302	Itapebi	0.0000	0.5787	0.0000	0.5084	0.2718
2910750	Fátima	0.0000	0.5820	0.0000	0.5054	0.2718
2902203	Aramari	0.0000	0.6198	0.0000	0.4698	0.2724
2902401	Aurelino Leal	0.0000	0.5860	0.0000	0.5100	0.2740
2932457	Umburanas	0.0000	0.5903	0.0000	0.5089	0.2748
2913408	Igaporã	0.0000	0.5827	0.0000	0.5179	0.2751
2933109	Várzea do Poço	0.0000	0.6727	0.0000	0.4447	0.2793
2920700	Maraú	0.0000	0.5749	0.0000	0.5477	0.2807
2906204	Canarana	0.0000	0.6026	0.0000	0.5306	0.2833
2930907	Tabocas do Brejo Velho	0.0895	0.5702	0.0000	0.4952	0.2887
2908200	Conceição da Feira	0.0000	0.6264	0.0000	0.5611	0.2969
2905404	Cairu	0.0000	0.6154	0.0000	0.5937	0.3023
2913457	Igrapiúna	0.0000	0.6669	0.0000	0.5491	0.3040
2901353	Andorinha	0.0000	0.6628	0.0000	0.5552	0.3045
2915353	Itaguaçu da Bahia	0.2746	0.4888	0.0000	0.4797	0.3108
2924652	Pintadas	0.2871	0.5264	0.0000	0.4871	0.3251
2922052	Mulungu do Morro	0.2446	0.5784	0.0000	0.4877	0.3277
2917805	Jaguaripe	0.3270	0.5230	0.0000	0.5151	0.3413
2919306	Lençóis	0.3104	0.5966	0.0000	0.4643	0.3428
2919603	Macajuba	0.5366	0.5141	0.0000	0.4509	0.3754
2927804	Santa Cruz da Vitória	0.0000	0.4643	0.6027	0.4714	0.3846
2929057	São Félix do Coribe	0.4030	0.6070	0.0000	0.5380	0.3870
2924900	Planaltino	0.0000	0.5012	0.6377	0.4359	0.3937
2907707	Chorrochó	0.0000	0.4878	0.6552	0.4426	0.3964
2924207	Pedro Alexandre	0.0000	0.4871	0.6150	0.4977	0.3999
2915403	Itaju do Colônia	0.0000	0.5195	0.6199	0.4679	0.4018
2904803	Caatiba	0.0000	0.4814	0.6224	0.5083	0.4030
2904506	Brotas de Macaúbas	0.0000	0.5194	0.6504	0.4523	0.4055
2933406	Wagner	0.0000	0.5133	0.6607	0.4544	0.4071
2925709	Presidente Jânio Quadros	0.0000	0.5026	0.6688	0.4636	0.4087
2929701	Sátiro Dias	0.5641	0.5307	0.0000	0.5408	0.4089
2901155	América Dourada	0.0000	0.5047	0.6678	0.4632	0.4089
2931707	Terra Nova	0.4829	0.6305	0.0000	0.5262	0.4099
2910008	Dário Meira	0.0000	0.5120	0.6300	0.5023	0.4111
2911006	Floresta Azul	0.0000	0.5568	0.6005	0.4877	0.4112
2904753	Buritirama	0.0000	0.5030	0.6320	0.5192	0.4136
2927903	Santa Inês	0.0000	0.5211	0.6731	0.4612	0.4139
2927101	Rodelas	0.0000	0.5409	0.6447	0.4748	0.4151
2921302	Milagres	0.0000	0.5300	0.6459	0.4866	0.4156
2927606	Santa Brígida	0.0000	0.5350	0.6171	0.5109	0.4157
2920304	Malhada de Pedras	0.0000	0.5222	0.6623	0.4790	0.4159
2925402	Potiraguá	0.0000	0.5090	0.6476	0.5102	0.4167
2917359	Jaborandi	0.4345	0.6620	0.0000	0.5728	0.4173
2904050	Bonito	0.0000	0.5602	0.6275	0.4870	0.4187
2910107	Dom Basílio	0.0000	0.5678	0.6161	0.4919	0.4190
2904209	Botuporã	0.0000	0.5431	0.6957	0.4376	0.4191
2918506	Jussara	0.0000	0.5259	0.6798	0.4740	0.4199
2926103	Retirolândia	0.5811	0.5818	0.0000	0.5190	0.4205
2930402	Serra Preta	0.0000	0.5302	0.6718	0.4850	0.4217
2913804	Ipecaetá	0.0000	0.5269	0.6539	0.5081	0.4222
2929255	São Gabriel	0.0000	0.5618	0.6286	0.5011	0.4229
2922607	Nilo Peçanha	0.0000	0.5544	0.6552	0.4820	0.4229
2915106	Itagi	0.0000	0.5370	0.6751	0.4821	0.4236
2916203	Itapé	0.0000	0.5061	0.6866	0.5019	0.4237
2930808	Souto Soares	0.0000	0.5214	0.7061	0.4704	0.4245
2904308	Brejões	0.0000	0.5408	0.6671	0.4901	0.4245
2931301	Tapiramutá	0.0000	0.5374	0.6625	0.5038	0.4259
2900207	Abaré	0.0000	0.5444	0.6372	0.5227	0.4261
2921401	Mirangaba	0.0000	0.5143	0.7005	0.4929	0.4269
2900405	Água Fria	0.0000	0.5216	0.6734	0.5129	0.4269
2931608	Teolândia	0.0000	0.5476	0.6533	0.5124	0.4283
2901304	Andaraí	0.0000	0.5170	0.6894	0.5117	0.4295
2929800	Saúde	0.0000	0.5253	0.7043	0.4886	0.4296
2912400	Ibipeba	0.0000	0.5572	0.6724	0.4898	0.4299
2931806	Tremedal	0.0000	0.5276	0.6999	0.4922	0.4299
2915304	Itagimirim	0.0000	0.5549	0.6609	0.5043	0.4300
2925907	Quijingue	0.0000	0.5451	0.6674	0.5113	0.4310
2916906	Itiruçu	0.0000	0.5735	0.6507	0.5003	0.4311
2917409	Jacaraci	0.0000	0.5535	0.6950	0.4773	0.4314
2923506	Palmeiras	0.0000	0.5902	0.6664	0.4723	0.4322
2903003	Barra do Mendes	0.0000	0.5309	0.7159	0.4827	0.4324
2909109	Coribe	0.0000	0.5657	0.6632	0.5006	0.4324
2922656	Nordestina	0.6987	0.5343	0.0000	0.4979	0.4327
2907608	Central	0.0000	0.5461	0.6712	0.5161	0.4334
2926905	Rio do Pires	0.0000	0.5637	0.6950	0.4769	0.4339
2925600	Presidente Dutra	0.0000	0.5434	0.7068	0.4862	0.4341
2920205	Malhada	0.0000	0.5444	0.6862	0.5064	0.4342
2912707	Ibirapitanga	0.0000	0.5355	0.6790	0.5264	0.4352
2926806	Rio do Antônio	0.0000	0.5530	0.6962	0.4949	0.4360
2924603	Pindobaçu	0.0000	0.5474	0.6787	0.5203	0.4366
2906600	Candiba	0.0000	0.5667	0.7041	0.4760	0.4367
2917334	Iuiu	0.0000	0.5779	0.6916	0.4778	0.4368
2912004	Ibiassucê	0.0000	0.5575	0.6989	0.4921	0.4371
2909604	Crisópolis	0.0000	0.5685	0.6616	0.5209	0.4377
2903805	Boa Vista do Tupim	0.0000	0.5538	0.6788	0.5199	0.4381
2921807	Mortugaba	0.0000	0.5799	0.6896	0.4847	0.4385
2909208	Coronel João Sá	0.0000	0.5390	0.7083	0.5095	0.4392
2907905	Cipó	0.0000	0.5662	0.6840	0.5067	0.4393
2902500	Baianópolis	0.0000	0.5314	0.7263	0.5002	0.4395
2918357	João Dourado	0.0000	0.5967	0.6297	0.5337	0.4400
2900306	Acajutiba	0.0000	0.5594	0.7078	0.4947	0.4405
2914109	Ipupiara	0.0000	0.5635	0.7042	0.4946	0.4406
2920106	Mairi	0.0000	0.5609	0.7015	0.5072	0.4424
2925253	Ponto Novo	0.0000	0.5788	0.6890	0.5073	0.4438
2917201	Ituaçu	0.0000	0.5720	0.6794	0.5245	0.4440
2924306	Piatã	0.0000	0.5952	0.6993	0.4818	0.4441
2903508	Belo Campo	0.0000	0.5757	0.6975	0.5043	0.4444
2927507	Santa Bárbara	0.0000	0.5465	0.7079	0.5249	0.4448
2933455	Wanderley	0.0000	0.5549	0.7240	0.5008	0.4449
2933505	Wenceslau Guimarães	0.0000	0.5478	0.7065	0.5265	0.4452
2923100	Olindina	0.0000	0.6055	0.6511	0.5272	0.4460
2922706	Nova Canaã	0.0000	0.5431	0.7349	0.5074	0.4463
2924801	Piritiba	0.0000	0.5768	0.7172	0.4917	0.4464
2929107	São Felipe	0.0000	0.6122	0.6405	0.5360	0.4472
2919405	Licínio de Almeida	0.0000	0.6081	0.6987	0.4863	0.4483
2901205	Anagé	0.0000	0.5617	0.7024	0.5311	0.4488
2910404	Encruzilhada	0.0000	0.5872	0.6633	0.5448	0.4488
2923407	Palmas de Monte Alto	0.0000	0.5827	0.6941	0.5188	0.4489
2902609	Baixa Grande	0.0000	0.5707	0.7140	0.5124	0.4493
2922102	Mundo Novo	0.0000	0.5598	0.7255	0.5148	0.4500
2918803	Laje	0.0000	0.5904	0.6814	0.5298	0.4504
2912301	Ibicuí	0.0000	0.5523	0.7095	0.5428	0.4511
2911808	Guaratinga	0.0000	0.5759	0.6855	0.5480	0.4523
2932606	Urandi	0.0000	0.5958	0.7160	0.4982	0.4525
2908309	Conceição do Almeida	0.0000	0.5985	0.6627	0.5523	0.4534
2929008	São Félix	0.0000	0.5595	0.6948	0.5620	0.4541
2901403	Angical	0.0000	0.5675	0.7374	0.5130	0.4545
2924405	Pilão Arcado	0.0000	0.5571	0.7215	0.5401	0.4547
2930303	Serra Dourada	0.0000	0.5862	0.7155	0.5181	0.4549
2932101	Ubaíra	0.0000	0.5895	0.6955	0.5383	0.4558
2916104	Itaparica	0.0000	0.5648	0.7015	0.5570	0.4558
2925006	Planalto	0.0000	0.5790	0.6988	0.5482	0.4565
2919702	Macarani	0.0000	0.5593	0.7120	0.5584	0.4574
2923209	Oliveira dos Brejinhos	0.0000	0.5786	0.7232	0.5284	0.4575
2912202	Ibicoara	0.0000	0.5901	0.6840	0.5599	0.4585
2913507	Iguaí	0.0000	0.5842	0.7084	0.5452	0.4594
2932002	Uauá	0.0000	0.5979	0.7223	0.5257	0.4615
2932804	Utinga	0.0000	0.6157	0.7052	0.5257	0.4616
2905909	Campo Alegre de Lourdes	0.0000	0.6264	0.6955	0.5265	0.4621
2932705	Uruçuca	0.0000	0.6273	0.6824	0.5403	0.4625
2916500	Itapicuru	0.0000	0.5998	0.6986	0.5519	0.4626
2907103	Carinhanha	0.0000	0.6010	0.7164	0.5330	0.4626
2923704	Paratinga	0.0000	0.5994	0.7142	0.5438	0.4643
2925808	Queimadas	0.0000	0.5936	0.7265	0.5402	0.4651
2912905	Ibirataia	0.0000	0.6241	0.6873	0.5499	0.4653
2920601	Maragogipe	0.0000	0.5877	0.7190	0.5550	0.4654
2930774	Sobradinho	0.0000	0.6120	0.6918	0.5591	0.4657
2909901	Curaçá	0.0000	0.5981	0.6866	0.5787	0.4658
2911907	Iaçu	0.0000	0.5736	0.7257	0.5658	0.4663
2928406	Santa Rita de Cássia	0.0000	0.5933	0.7446	0.5308	0.4672
2911600	Governador Mangabeira	0.0000	0.5992	0.6870	0.5847	0.4677
2906709	Cândido Sales	0.0000	0.5958	0.7199	0.5563	0.4680
2931053	Tanque Novo	0.0000	0.6520	0.7090	0.5134	0.4686
2931004	Tanhaçu	0.0000	0.6117	0.7328	0.5307	0.4688
2903276	Barrocas	0.7386	0.6024	0.0000	0.5353	0.4691
2916005	Itanhém	0.0000	0.6114	0.7359	0.5321	0.4698
2903409	Belmonte	0.0139	0.6179	0.7052	0.5457	0.4707
2906808	Cansanção	0.0000	0.6088	0.7194	0.5548	0.4708
2928208	Santana	0.0000	0.6026	0.7377	0.5432	0.4709
2917003	Itiúba	0.0000	0.5882	0.7370	0.5598	0.4713
2908705	Condeúba	0.0000	0.6042	0.7336	0.5497	0.4719
2921203	Miguel Calmon	0.0000	0.6103	0.7259	0.5533	0.4724
2926400	Riacho de Santana	0.0000	0.6093	0.7499	0.5310	0.4725
2922409	Mutuípe	0.0000	0.6234	0.7242	0.5449	0.4731
2912103	Ibicaraí	0.0000	0.5867	0.7402	0.5687	0.4739
2914901	Itacaré	0.0000	0.5995	0.7053	0.5916	0.4741
2930154	Serra do Ramalho	0.0000	0.6110	0.7206	0.5691	0.4752
2932309	Ubatã	0.0300	0.6188	0.7052	0.5486	0.4756
2902708	Barra	0.0000	0.5939	0.7370	0.5763	0.4768
2922300	Muritiba	0.0000	0.6136	0.7243	0.5710	0.4772
2932200	Ubaitaba	0.0000	0.6181	0.7346	0.5632	0.4790
2921500	Monte Santo	0.0000	0.6171	0.7326	0.5744	0.4810
2906303	Canavieiras	0.0000	0.6338	0.7246	0.5671	0.4814
2918100	Jeremoabo	0.0000	0.6255	0.7311	0.5694	0.4815
2902807	Barra da Estiva	0.0000	0.6314	0.7591	0.5481	0.4847
2914505	Irará	0.0000	0.6355	0.7420	0.5621	0.4849
2917300	Ituberá	0.0000	0.6405	0.7239	0.5755	0.4850
2912806	Ibirapuã	0.0000	0.7099	0.6747	0.5557	0.4851
2901106	Amélia Rodrigues	0.0000	0.6373	0.7365	0.5740	0.4869
2917102	Itororó	0.0000	0.6509	0.7285	0.5690	0.4871
2907806	Cícero Dantas	0.0000	0.6306	0.7595	0.5627	0.4882
2902104	Araci	0.0000	0.6123	0.7556	0.5851	0.4883
2913705	Inhambupe	0.0000	0.6288	0.7418	0.5849	0.4889
2922508	Nazaré	0.0000	0.6208	0.7613	0.5781	0.4901
2902906	Barra do Choça	0.0000	0.6410	0.7302	0.5906	0.4904
2933604	Xique-Xique	0.0000	0.6167	0.7577	0.5893	0.4909
2906907	Caravelas	0.0000	0.6920	0.6956	0.5787	0.4916
2927002	Rio Real	0.0000	0.6341	0.7421	0.5942	0.4926
2925501	Prado	0.0000	0.6425	0.7227	0.6053	0.4926
2913200	Ibotirama	0.0000	0.6426	0.7514	0.5790	0.4932
2904704	Buerarema	0.0000	0.7570	0.6990	0.5248	0.4952
2905602	Camacan	0.0000	0.6442	0.7576	0.5818	0.4959
2926004	Remanso	0.0000	0.6419	0.7484	0.5940	0.4961
2927705	Santa Cruz Cabrália	0.0000	0.6675	0.7135	0.6124	0.4983
2931905	Tucano	0.0000	0.6546	0.7450	0.5949	0.4987
2914653	Itabela	0.0000	0.6586	0.7332	0.6068	0.4997
2905305	Cafarnaum	0.2297	0.5807	0.7003	0.4938	0.5011
2911204	Gandu	0.0000	0.6637	0.7510	0.5914	0.5015
2910503	Entre Rios	0.0000	0.6436	0.7434	0.6198	0.5017
2905008	Caculé	0.0000	0.6877	0.7430	0.5881	0.5047
2920007	Maiquinique	0.3168	0.5474	0.6428	0.5137	0.5052
2908101	Cocos	0.0000	0.7547	0.6901	0.5781	0.5057
2910602	Esplanada	0.0000	0.6545	0.7547	0.6186	0.5070
2933208	Vera Cruz	0.0000	0.6959	0.7296	0.6113	0.5092
2925105	Poções	0.0000	0.6601	0.7842	0.5946	0.5097
2917607	Jaguaquara	0.0000	0.6757	0.7627	0.6037	0.5105
2906873	Capim Grosso	0.0000	0.6927	0.7565	0.6070	0.5140
2916856	Itatim	0.2636	0.6102	0.6484	0.5357	0.5145
2924504	Pindaí	0.3501	0.5818	0.6712	0.4562	0.5148
2929909	Seabra	0.0000	0.6806	0.7763	0.6060	0.5157
2913903	Ipiaú	0.0000	0.6676	0.7805	0.6193	0.5169
2921104	Medeiros Neto	0.0000	0.7167	0.7682	0.5904	0.5188
2926608	Ribeira do Pombal	0.0000	0.6872	0.7784	0.6194	0.5213
2928109	Santa Maria da Vitória	0.0000	0.7017	0.7711	0.6149	0.5219
2923001	Nova Viçosa	0.0000	0.6977	0.7577	0.6383	0.5234
2910701	Euclides da Cunha	0.0000	0.7115	0.7739	0.6083	0.5234
2917706	Jaguarari	0.0000	0.7657	0.7318	0.6025	0.5250
2915205	Itagibá	0.3258	0.5465	0.6901	0.5532	0.5289
2919157	Lapão	0.2763	0.5932	0.7209	0.5255	0.5290
2923357	Ourolândia	0.3257	0.6123	0.6498	0.5408	0.5322
2915601	Itamaraju	0.0000	0.7196	0.7802	0.6597	0.5399
2905206	Caetité	0.0000	0.7358	0.7934	0.6349	0.5410
2930105	Senhor do Bonfim	0.0000	0.7111	0.7998	0.6615	0.5431
2926707	Rio de Contas	0.3872	0.5568	0.7396	0.4897	0.5433
2918308	Jitaúna	0.4488	0.5631	0.6779	0.4983	0.5470
2930501	Serrinha	0.0000	0.7234	0.7995	0.6722	0.5488
2930204	Sento Sé	0.3244	0.6037	0.7094	0.5685	0.5515
2909802	Cruz das Almas	0.0000	0.7303	0.8002	0.6882	0.5547
2931202	Taperoá	0.4594	0.5838	0.6822	0.5029	0.5571
2915502	Itajuípe	0.3951	0.5957	0.6996	0.5524	0.5607
2904100	Boquira	0.4323	0.5887	0.7008	0.5307	0.5631
2915809	Itambé	0.3702	0.5794	0.7497	0.5610	0.5651
2932507	Una	0.3583	0.6287	0.6960	0.5781	0.5653
2929602	Sapeaçu	0.4321	0.5829	0.7066	0.5403	0.5655
2911709	Guanambi	0.0000	0.7544	0.8198	0.6889	0.5658
2908002	Coaraci	0.4207	0.5803	0.7295	0.5544	0.5712
2908903	Coração de Maria	0.4690	0.6123	0.6892	0.5582	0.5821
2916807	Itarantim	0.4513	0.5956	0.7328	0.5722	0.5880
2923605	Paramirim	0.4242	0.6444	0.7491	0.5380	0.5889
2907301	Castro Alves	0.3738	0.6331	0.7564	0.5934	0.5892
2925758	Presidente Tancredo Neves	0.5646	0.6284	0.6341	0.5496	0.5942
2921906	Mucugê	0.5320	0.5646	0.7163	0.5674	0.5951
2923803	Paripiranga	0.4276	0.6481	0.7492	0.5580	0.5957
2921708	Morro do Chapéu	0.3613	0.6827	0.7464	0.6002	0.5977
2919801	Macaúbas	0.4170	0.6455	0.7660	0.5704	0.5997
2903904	Bom Jesus da Lapa	0.2506	0.6981	0.7909	0.6618	0.6004
2908606	Conde	0.5283	0.6365	0.6955	0.5585	0.6047
2914406	Iraquara	0.4533	0.7184	0.7339	0.5180	0.6059
2905800	Camamu	0.4648	0.6684	0.7339	0.5717	0.6097
2927200	Ruy Barbosa	0.4726	0.6504	0.7345	0.5894	0.6117
2900801	Alcobaça	0.5583	0.6282	0.7267	0.5421	0.6138
2933000	Valente	0.5683	0.6173	0.7065	0.5795	0.6179
2928604	Santo Amaro	0.3281	0.6935	0.8069	0.6488	0.6193
2922904	Nova Soure	0.6648	0.5608	0.7323	0.5276	0.6214
2914000	Ipirá	0.3747	0.6902	0.7805	0.6481	0.6234
2914703	Itaberaba	0.3200	0.7062	0.7893	0.6794	0.6237
2926301	Riachão do Jacuípe	0.5022	0.6474	0.7687	0.5815	0.6250
2901007	Amargosa	0.4362	0.6917	0.7681	0.6041	0.6250
2919504	Livramento de Nossa Senhora	0.4460	0.6735	0.7832	0.6003	0.6257
2919926	Madre de Deus	0.5481	0.6720	0.7148	0.5791	0.6285
2914604	Irecê	0.2755	0.7476	0.8078	0.6853	0.6291
2929503	São Sebastião do Passé	0.5174	0.7146	0.7211	0.6121	0.6413
2932903	Valença	0.3758	0.7564	0.7935	0.6844	0.6525
2924009	Paulo Afonso	0.3508	0.7557	0.8185	0.7084	0.6584
2928000	Santaluz	0.6467	0.6397	0.7782	0.5828	0.6619
2929305	São Gonçalo dos Campos	0.5108	0.7520	0.7461	0.6494	0.6646
2906006	Campo Formoso	0.5363	0.7401	0.7645	0.6188	0.6649
2921005	Mata de São João	0.5034	0.7168	0.7517	0.7042	0.6690
2928802	Santo Estêvão	0.5892	0.6746	0.7691	0.6591	0.6730
2904902	Cachoeira	0.7315	0.6382	0.7524	0.6010	0.6808
