cod_mun7	municipio	abertura_rank	arrecadacao_rank	bancaria_rank	empregos_rank	indica_rank
2918555	Jussari	0.0000	0.4792	0.0000	0.4704	0.2374
2928307	Santanópolis	0.0000	0.5061	0.0000	0.4440	0.2375
2915353	Itaguaçu da Bahia	0.0000	0.4756	0.0000	0.4771	0.2382
2919959	Maetinga	0.0000	0.5169	0.0000	0.4365	0.2384
2910909	Firmino Alves	0.0000	0.4759	0.0000	0.4792	0.2388
2915700	Itamari	0.0000	0.4941	0.0000	0.4628	0.2392
2916708	Itaquara	0.0000	0.4964	0.0000	0.4658	0.2405
2903300	Barro Preto	0.0000	0.4889	0.0000	0.4739	0.2407
2903102	Barra do Rocha	0.0000	0.4782	0.0000	0.4859	0.2410
2920809	Marcionílio Souza	0.0000	0.4922	0.0000	0.4757	0.2420
2910305	Elísio Medrado	0.0000	0.5263	0.0000	0.4426	0.2422
2921054	Matina	0.0000	0.5073	0.0000	0.4626	0.2425
2901502	Anguera	0.0000	0.4843	0.0000	0.4857	0.2425
2901700	Antônio Cardoso	0.0000	0.4863	0.0000	0.4843	0.2426
2923050	Novo Triunfo	0.0000	0.5015	0.0000	0.4724	0.2435
2902658	Banzaê	0.0000	0.4952	0.0000	0.4801	0.2438
2933257	Vereda	0.0000	0.5245	0.0000	0.4533	0.2444
2924678	Piraí do Norte	0.0000	0.5015	0.0000	0.4770	0.2446
2917904	Jandaíra	0.0000	0.4994	0.0000	0.4796	0.2447
2904407	Brejolândia	0.0000	0.5193	0.0000	0.4601	0.2448
2901809	Antônio Gonçalves	0.0000	0.5089	0.0000	0.4743	0.2458
2924702	Piripá	0.0000	0.5247	0.0000	0.4599	0.2462
2911501	Gongogi	0.0000	0.5115	0.0000	0.4748	0.2466
2911659	Guajeru	0.0000	0.5282	0.0000	0.4589	0.2468
2906105	Canápolis	0.0000	0.5094	0.0000	0.4783	0.2469
2905503	Caldeirão Grande	0.0000	0.4988	0.0000	0.4894	0.2471
2919058	Lajedo do Tabocal	0.0000	0.5182	0.0000	0.4708	0.2473
2918605	Jussiape	0.0000	0.5284	0.0000	0.4614	0.2474
2923308	Ouriçangas	0.0000	0.5262	0.0000	0.4644	0.2477
2909000	Cordeiros	0.0000	0.5278	0.0000	0.4640	0.2479
2929370	São José do Jacuípe	0.0000	0.5284	0.0000	0.4644	0.2482
2926657	Ribeirão do Largo	0.0000	0.4980	0.0000	0.4949	0.2482
2914307	Iramaia	0.0000	0.5184	0.0000	0.4762	0.2486
2903235	Barro Alto	0.0000	0.5144	0.0000	0.4811	0.2489
2927309	Salinas da Margarida	0.0000	0.5156	0.0000	0.4806	0.2490
2928505	Santa Terezinha	0.0000	0.5167	0.0000	0.4812	0.2495
2933174	Varzedo	0.0000	0.5329	0.0000	0.4651	0.2495
2900108	Abaíra	0.0000	0.5400	0.0000	0.4593	0.2498
2918456	Jucuruçu	0.0000	0.5125	0.0000	0.4876	0.2500
2930758	Sítio do Mato	0.0000	0.5001	0.0000	0.5024	0.2506
2930006	Sebastião Laranjeiras	0.0000	0.5241	0.0000	0.4788	0.2507
2909703	Cristópolis	0.0000	0.5390	0.0000	0.4644	0.2509
2915007	Itaeté	0.0000	0.5369	0.0000	0.4703	0.2518
2924652	Pintadas	0.0000	0.5200	0.0000	0.4875	0.2519
2928950	São Domingos	0.0000	0.5493	0.0000	0.4586	0.2520
2902252	Arataca	0.0000	0.5160	0.0000	0.4922	0.2520
2925931	Quixabeira	0.0000	0.5389	0.0000	0.4723	0.2528
2930766	Sítio do Quinto	0.0000	0.5279	0.0000	0.4835	0.2528
2906824	Canudos	0.0000	0.5409	0.0000	0.4807	0.2554
2923035	Novo Horizonte	0.0000	0.5910	0.0000	0.4337	0.2562
2905156	Caetanos	0.0000	0.5800	0.0000	0.4453	0.2563
2929750	Saubara	0.0000	0.5292	0.0000	0.4966	0.2564
2913002	Ibitiara	0.0000	0.5586	0.0000	0.4672	0.2565
2924058	Pé de Serra	0.0000	0.5426	0.0000	0.4840	0.2566
2920403	Manoel Vitorino	0.0000	0.5423	0.0000	0.4861	0.2571
2922730	Nova Fátima	0.0000	0.5629	0.0000	0.4672	0.2575
2918753	Lagoa Real	0.0000	0.5463	0.0000	0.4851	0.2579
2928059	Santa Luzia	0.0000	0.5371	0.0000	0.4946	0.2579
2929404	São Miguel das Matas	0.0000	0.5504	0.0000	0.4813	0.2579
2907004	Cardeal da Silva	0.0000	0.5897	0.0000	0.4465	0.2591
2918209	Jiquiriçá	0.0000	0.5480	0.0000	0.4894	0.2593
2933059	Várzea da Roça	0.0000	0.5397	0.0000	0.4994	0.2598
2911857	Heliópolis	0.0000	0.5539	0.0000	0.4862	0.2600
2913408	Igaporã	0.0000	0.5607	0.0000	0.4825	0.2608
2912509	Ibipitanga	0.0000	0.5749	0.0000	0.4765	0.2628
2932457	Umburanas	0.0000	0.5548	0.0000	0.4980	0.2632
2933158	Várzea Nova	0.0000	0.5637	0.0000	0.4913	0.2638
2922250	Muquém do São Francisco	0.0000	0.5647	0.0000	0.4908	0.2639
2902054	Araçás	0.0000	0.5531	0.0000	0.5041	0.2643
2902005	Aracatu	0.0000	0.5480	0.0000	0.5115	0.2649
2911303	Gentio do Ouro	0.0636	0.5261	0.0000	0.4700	0.2649
2923902	Pau Brasil	0.0000	0.5692	0.0000	0.4906	0.2650
2933109	Várzea do Poço	0.0000	0.6110	0.0000	0.4512	0.2655
2902401	Aurelino Leal	0.0000	0.5589	0.0000	0.5089	0.2670
2911402	Glória	0.0000	0.5670	0.0000	0.5030	0.2675
2909406	Cotegipe	0.0000	0.5702	0.0000	0.5003	0.2676
2904852	Cabaceiras do Paraguaçu	0.0000	0.5590	0.0000	0.5124	0.2679
2910750	Fátima	0.0000	0.5677	0.0000	0.5056	0.2683
2910859	Filadélfia	0.0000	0.5703	0.0000	0.5042	0.2686
2906857	Capela do Alto Alegre	0.0000	0.5928	0.0000	0.4857	0.2696
2920908	Mascote	0.0000	0.5746	0.0000	0.5097	0.2711
2902203	Aramari	0.0000	0.6057	0.0000	0.4789	0.2712
2925956	Rafael Jambeiro	0.0000	0.5575	0.0000	0.5272	0.2712
2920700	Maraú	0.0000	0.5402	0.0000	0.5485	0.2722
2931509	Teofilândia	0.0000	0.5637	0.0000	0.5259	0.2724
2918902	Lajedão	0.0000	0.6240	0.0000	0.4684	0.2731
2916302	Itapebi	0.0000	0.6027	0.0000	0.5024	0.2763
2906204	Canarana	0.0000	0.5853	0.0000	0.5299	0.2788
2905404	Cairu	0.0000	0.5885	0.0000	0.5911	0.2949
2913457	Igrapiúna	0.0000	0.6351	0.0000	0.5530	0.2970
2917805	Jaguaripe	0.3552	0.5189	0.0000	0.5140	0.3470
2919603	Macajuba	0.4946	0.5030	0.0000	0.4371	0.3587
2931707	Terra Nova	0.4367	0.5764	0.0000	0.5248	0.3845
2924900	Planaltino	0.0000	0.4867	0.6379	0.4400	0.3911
2927804	Santa Cruz da Vitória	0.0000	0.4941	0.6029	0.4723	0.3923
2910008	Dário Meira	0.0000	0.4725	0.6164	0.4944	0.3958
2907707	Chorrochó	0.0000	0.4773	0.6510	0.4552	0.3959
2922052	Mulungu do Morro	0.4824	0.6257	0.0000	0.4863	0.3986
2924207	Pedro Alexandre	0.0000	0.4870	0.6110	0.4972	0.3988
2931400	Teodoro Sampaio	0.0000	0.4817	0.6680	0.4564	0.4015
2904803	Caatiba	0.0000	0.4856	0.6196	0.5048	0.4025
2917334	Iuiu	0.0000	0.5338	0.6920	0.3850	0.4027
2901155	América Dourada	0.0000	0.4723	0.6605	0.4809	0.4034
2925402	Potiraguá	0.0000	0.5150	0.6397	0.4625	0.4043
2906402	Candeal	0.0000	0.5007	0.6679	0.4522	0.4052
2904753	Buritirama	0.0000	0.4895	0.6272	0.5105	0.4068
2929057	São Félix do Coribe	0.4852	0.6077	0.0000	0.5363	0.4073
2904506	Brotas de Macaúbas	0.0000	0.5321	0.6483	0.4538	0.4085
2905107	Caém	0.0000	0.4869	0.6666	0.4811	0.4086
2933406	Wagner	0.0000	0.5150	0.6718	0.4484	0.4088
2925709	Presidente Jânio Quadros	0.0000	0.5252	0.6638	0.4509	0.4100
2911006	Floresta Azul	0.0000	0.5634	0.6023	0.4754	0.4103
2927101	Rodelas	0.0000	0.5396	0.6487	0.4591	0.4118
2910107	Dom Basílio	0.0000	0.5787	0.6093	0.4625	0.4126
2929255	São Gabriel	0.0000	0.5381	0.6160	0.5021	0.4140
2924405	Pilão Arcado	0.0000	0.5418	0.6973	0.4174	0.4141
2920304	Malhada de Pedras	0.0000	0.5241	0.6600	0.4736	0.4144
2917359	Jaborandi	0.5221	0.5796	0.0000	0.5573	0.4148
2921302	Milagres	0.0000	0.5290	0.6348	0.4960	0.4150
2927903	Santa Inês	0.0000	0.5425	0.6632	0.4608	0.4166
2915403	Itaju do Colônia	0.0000	0.5596	0.6189	0.4907	0.4173
2916609	Itapitanga	0.0000	0.5093	0.6630	0.4985	0.4177
2922607	Nilo Peçanha	0.0000	0.5340	0.6558	0.4873	0.4193
2913804	Ipecaetá	0.0000	0.5230	0.6504	0.5086	0.4205
2930808	Souto Soares	0.0000	0.5244	0.6856	0.4725	0.4206
2909109	Coribe	0.0000	0.5390	0.6589	0.4849	0.4207
2927606	Santa Brígida	0.0000	0.5605	0.6146	0.5097	0.4212
2931103	Tanquinho	0.0000	0.5743	0.6684	0.4477	0.4226
2918506	Jussara	0.0000	0.5380	0.6753	0.4774	0.4227
2923506	Palmeiras	0.0000	0.5636	0.6609	0.4667	0.4228
2931301	Tapiramutá	0.0000	0.5455	0.6514	0.4957	0.4232
2912400	Ibipeba	0.0000	0.5417	0.6664	0.4862	0.4236
2924504	Pindaí	0.0240	0.5493	0.6575	0.4640	0.4237
2900355	Adustina	0.0000	0.5250	0.7034	0.4695	0.4245
2932408	Uibaí	0.0000	0.5384	0.6868	0.4743	0.4249
2901908	Aporá	0.0000	0.5168	0.6791	0.5046	0.4251
2903805	Boa Vista do Tupim	0.0000	0.5065	0.6778	0.5166	0.4252
2903607	Biritinga	0.0000	0.5251	0.6705	0.5062	0.4254
2926103	Retirolândia	0.6194	0.5700	0.0000	0.5147	0.4260
2904209	Botuporã	0.0000	0.5692	0.6944	0.4428	0.4266
2903706	Boa Nova	0.0000	0.5179	0.6884	0.5012	0.4269
2900306	Acajutiba	0.0000	0.5458	0.6745	0.4879	0.4271
2933505	Wenceslau Guimarães	0.0000	0.5599	0.7120	0.4373	0.4273
2925907	Quijingue	0.0000	0.5340	0.6588	0.5175	0.4276
2915106	Itagi	0.0000	0.5353	0.6823	0.4939	0.4279
2913101	Ibititá	0.0000	0.5329	0.6867	0.4929	0.4281
2901304	Andaraí	0.0000	0.5086	0.7001	0.5046	0.4283
2925600	Presidente Dutra	0.0000	0.5512	0.6758	0.4867	0.4284
2916203	Itapé	0.0000	0.5174	0.6882	0.5086	0.4286
2926905	Rio do Pires	0.0000	0.5574	0.6881	0.4688	0.4286
2916906	Itiruçu	0.0000	0.5677	0.6477	0.4992	0.4286
2931608	Teolândia	0.0000	0.5598	0.6500	0.5055	0.4288
2929800	Saúde	0.0000	0.5316	0.7021	0.4833	0.4293
2904001	Boninal	0.0000	0.5472	0.6977	0.4731	0.4295
2900405	Água Fria	0.0000	0.5367	0.6670	0.5146	0.4296
2907608	Central	0.0000	0.5356	0.6771	0.5073	0.4300
2920205	Malhada	0.0000	0.5295	0.6882	0.5034	0.4303
2904308	Brejões	0.0000	0.5590	0.6712	0.4931	0.4308
2917409	Jacaraci	0.0000	0.5549	0.6932	0.4771	0.4313
2924306	Piatã	0.0000	0.5644	0.6810	0.4847	0.4325
2931806	Tremedal	0.0000	0.5479	0.6943	0.4890	0.4328
2930402	Serra Preta	0.0000	0.5602	0.6724	0.4990	0.4329
2912707	Ibirapitanga	0.0000	0.5421	0.6725	0.5182	0.4332
2921807	Mortugaba	0.0000	0.5620	0.6855	0.4856	0.4333
2900207	Abaré	0.0000	0.5588	0.6361	0.5390	0.4335
2915304	Itagimirim	0.0000	0.5646	0.6597	0.5167	0.4353
2903003	Barra do Mendes	0.0000	0.5376	0.7253	0.4786	0.4354
2901601	Antas	0.0000	0.5590	0.6881	0.5007	0.4369
2902500	Baianópolis	0.0000	0.5385	0.7162	0.4953	0.4375
2909208	Coronel João Sá	0.0000	0.5425	0.7077	0.5007	0.4377
2930600	Serrolândia	0.0000	0.5737	0.6817	0.4989	0.4386
2924603	Pindobaçu	0.0000	0.5665	0.6796	0.5141	0.4400
2912004	Ibiassucê	0.0000	0.5727	0.7001	0.4875	0.4401
2910404	Encruzilhada	0.0000	0.5575	0.6609	0.5423	0.4402
2906600	Candiba	0.0000	0.5760	0.7056	0.4811	0.4407
2918308	Jitaúna	0.0000	0.5726	0.6796	0.5112	0.4409
2926806	Rio do Antônio	0.0000	0.5660	0.6955	0.5035	0.4412
2902609	Baixa Grande	0.0000	0.5516	0.7158	0.5039	0.4428
2921401	Mirangaba	0.0000	0.5647	0.7034	0.5046	0.4432
2926707	Rio de Contas	0.0000	0.5461	0.7437	0.4832	0.4433
2920106	Mairi	0.0000	0.5465	0.7156	0.5133	0.4439
2915205	Itagibá	0.0000	0.5440	0.6887	0.5431	0.4440
2933455	Wanderley	0.0000	0.5576	0.7258	0.4925	0.4440
2901403	Angical	0.0000	0.5361	0.7254	0.5151	0.4441
2925253	Ponto Novo	0.0000	0.5523	0.6850	0.5394	0.4442
2907905	Cipó	0.0000	0.5833	0.6889	0.5049	0.4443
2922706	Nova Canaã	0.0000	0.5445	0.7262	0.5074	0.4445
2924801	Piritiba	0.0000	0.5697	0.7142	0.4950	0.4447
2914109	Ipupiara	0.0000	0.5788	0.7061	0.4941	0.4447
2923407	Palmas de Monte Alto	0.0000	0.5680	0.6940	0.5202	0.4455
2903508	Belo Campo	0.0000	0.5857	0.6992	0.4990	0.4460
2929008	São Félix	0.0000	0.5288	0.6971	0.5622	0.4470
2909604	Crisópolis	0.0000	0.5755	0.6968	0.5178	0.4475
2922102	Mundo Novo	0.0000	0.5493	0.7298	0.5121	0.4478
2917201	Ituaçu	0.0000	0.5805	0.6765	0.5359	0.4482
2919157	Lapão	0.0000	0.5869	0.6943	0.5150	0.4491
2922656	Nordestina	0.7452	0.5649	0.0000	0.4898	0.4500
2918803	Laje	0.0000	0.5958	0.6851	0.5229	0.4510
2919405	Licínio de Almeida	0.0000	0.6187	0.6951	0.4916	0.4513
2912301	Ibicuí	0.0000	0.5600	0.7096	0.5385	0.4520
2923209	Oliveira dos Brejinhos	0.0000	0.5848	0.6932	0.5304	0.4521
2932101	Ubaíra	0.0000	0.5915	0.6985	0.5194	0.4523
2932804	Utinga	0.0000	0.5840	0.7026	0.5241	0.4527
2912806	Ibirapuã	0.0000	0.6011	0.6726	0.5404	0.4535
2922904	Nova Soure	0.0000	0.5697	0.7240	0.5262	0.4550
2901205	Anagé	0.0000	0.5978	0.6995	0.5252	0.4556
2932606	Urandi	0.0000	0.6035	0.7091	0.5105	0.4558
2927507	Santa Bárbara	0.0000	0.6081	0.6955	0.5252	0.4572
2925006	Planalto	0.0000	0.5885	0.6933	0.5514	0.4583
2909901	Curaçá	0.0000	0.5853	0.6889	0.5602	0.4586
2923704	Paratinga	0.0000	0.5916	0.7094	0.5341	0.4588
2916104	Itaparica	0.0000	0.5776	0.7009	0.5571	0.4589
2916500	Itapicuru	0.0000	0.6167	0.6726	0.5542	0.4609
2923100	Olindina	0.0000	0.6231	0.6929	0.5298	0.4615
2908002	Coaraci	0.0000	0.5751	0.7190	0.5524	0.4616
2929107	São Felipe	0.0000	0.6166	0.6934	0.5386	0.4621
2932002	Uauá	0.0000	0.5866	0.7204	0.5425	0.4624
2907103	Carinhanha	0.0000	0.5965	0.7187	0.5345	0.4624
2929602	Sapeaçu	0.0000	0.6283	0.6844	0.5370	0.4624
2918357	João Dourado	0.0000	0.6052	0.7071	0.5382	0.4626
2903409	Belmonte	0.0000	0.6042	0.6992	0.5494	0.4632
2905909	Campo Alegre de Lourdes	0.0000	0.6324	0.6833	0.5381	0.4634
2913507	Iguaí	0.0000	0.5873	0.7188	0.5477	0.4635
2930303	Serra Dourada	0.0000	0.6252	0.7133	0.5163	0.4637
2908705	Condeúba	0.0000	0.5845	0.7325	0.5421	0.4648
2904704	Buerarema	0.0000	0.6396	0.6996	0.5222	0.4653
2931004	Tanhaçu	0.0000	0.5943	0.7326	0.5350	0.4655
2911808	Guaratinga	0.0651	0.5592	0.6888	0.5495	0.4657
2906709	Cândido Sales	0.0000	0.6069	0.7171	0.5389	0.4657
2928406	Santa Rita de Cássia	0.0000	0.5778	0.7548	0.5320	0.4661
2931053	Tanque Novo	0.0000	0.6570	0.7050	0.5030	0.4662
2911600	Governador Mangabeira	0.0000	0.5974	0.6880	0.5808	0.4665
2900801	Alcobaça	0.0000	0.6267	0.7320	0.5099	0.4672
2930907	Tabocas do Brejo Velho	0.8054	0.5660	0.0000	0.4987	0.4675
2908200	Conceição da Feira	0.0000	0.5723	0.7208	0.5784	0.4679
2919702	Macarani	0.0000	0.6023	0.7158	0.5554	0.4684
2928208	Santana	0.0000	0.6042	0.7264	0.5462	0.4692
2917003	Itiúba	0.0000	0.5889	0.7343	0.5544	0.4694
2925808	Queimadas	0.0000	0.5979	0.7301	0.5497	0.4694
2923605	Paramirim	0.0000	0.6241	0.7473	0.5080	0.4698
2906808	Cansanção	0.0000	0.6101	0.7115	0.5589	0.4701
2916005	Itanhém	0.0000	0.6079	0.7406	0.5359	0.4711
2922409	Mutuípe	0.0000	0.6242	0.7184	0.5422	0.4712
2932309	Ubatã	0.0000	0.6291	0.7026	0.5535	0.4713
2932705	Uruçuca	0.0000	0.6635	0.6805	0.5418	0.4715
2914901	Itacaré	0.0000	0.5939	0.7052	0.5884	0.4719
2911907	Iaçu	0.0000	0.5878	0.7286	0.5731	0.4724
2930154	Serra do Ramalho	0.0000	0.6044	0.7190	0.5713	0.4737
2921203	Miguel Calmon	0.0000	0.6205	0.7252	0.5516	0.4743
2912202	Ibicoara	0.0000	0.6207	0.6867	0.5921	0.4749
2926400	Riacho de Santana	0.0000	0.6041	0.7528	0.5428	0.4749
2912103	Ibicaraí	0.0000	0.5917	0.7435	0.5710	0.4765
2915809	Itambé	0.0000	0.5802	0.7517	0.5744	0.4766
2914406	Iraquara	0.0000	0.6830	0.7129	0.5162	0.4780
2916807	Itarantim	0.0000	0.6011	0.7378	0.5751	0.4785
2918100	Jeremoabo	0.0000	0.6213	0.7316	0.5653	0.4796
2902708	Barra	0.0000	0.6019	0.7350	0.5813	0.4796
2932200	Ubaitaba	0.0000	0.6206	0.7412	0.5579	0.4799
2923803	Paripiranga	0.0000	0.6246	0.7372	0.5588	0.4802
2914505	Irará	0.0000	0.6214	0.7373	0.5638	0.4806
2903276	Barrocas	0.7593	0.6227	0.0000	0.5415	0.4809
2902807	Barra da Estiva	0.0000	0.6217	0.7523	0.5512	0.4813
2921500	Monte Santo	0.0000	0.6267	0.7268	0.5742	0.4819
2906303	Canavieiras	0.0000	0.6363	0.7235	0.5714	0.4828
2925501	Prado	0.0000	0.6094	0.7231	0.5991	0.4829
2902104	Araci	0.0000	0.6060	0.7489	0.5786	0.4834
2902906	Barra do Choça	0.0000	0.6274	0.7266	0.5870	0.4852
2901353	Andorinha	0.7822	0.6124	0.0000	0.5479	0.4856
2933604	Xique-Xique	0.0000	0.6115	0.7548	0.5880	0.4886
2907806	Cícero Dantas	0.0000	0.6346	0.7546	0.5666	0.4889
2922508	Nazaré	0.0000	0.6351	0.7569	0.5640	0.4890
2905602	Camacan	0.0000	0.6222	0.7628	0.5787	0.4909
2926004	Remanso	0.0000	0.6354	0.7500	0.5879	0.4933
2914653	Itabela	0.0000	0.6443	0.7315	0.6022	0.4945
2913200	Ibotirama	0.0000	0.6464	0.7554	0.5781	0.4950
2931905	Tucano	0.0000	0.6458	0.7389	0.5969	0.4954
2927002	Rio Real	0.0000	0.6548	0.7416	0.5906	0.4968
2905008	Caculé	0.0000	0.6768	0.7373	0.5825	0.4991
2905305	Cafarnaum	0.2726	0.5611	0.6755	0.4950	0.5011
2919306	Lençóis	0.2710	0.5610	0.6812	0.5025	0.5039
2901007	Amargosa	0.0000	0.6504	0.7702	0.5974	0.5045
2906873	Capim Grosso	0.0000	0.6800	0.7405	0.5988	0.5048
2930774	Sobradinho	0.2252	0.5868	0.6918	0.5275	0.5078
2923357	Ourolândia	0.2560	0.6107	0.6362	0.5352	0.5095
2925105	Poções	0.0000	0.6600	0.7783	0.6064	0.5112
2920007	Maiquinique	0.3325	0.5509	0.6433	0.5182	0.5112
2917607	Jaguaquara	0.0000	0.6749	0.7647	0.6071	0.5117
2919504	Livramento de Nossa Senhora	0.0000	0.6713	0.7818	0.5987	0.5129
2929909	Seabra	0.0000	0.6767	0.7751	0.6029	0.5137
2910701	Euclides da Cunha	0.0000	0.6839	0.7726	0.6085	0.5163
2933208	Vera Cruz	0.0000	0.7228	0.7291	0.6147	0.5167
2928109	Santa Maria da Vitória	0.0000	0.6840	0.7766	0.6125	0.5183
2913903	Ipiaú	0.0000	0.6725	0.7833	0.6238	0.5199
2926608	Ribeira do Pombal	0.0000	0.6886	0.7744	0.6188	0.5205
2907301	Castro Alves	0.1445	0.6142	0.7544	0.6092	0.5306
2928604	Santo Amaro	0.0000	0.6968	0.8005	0.6395	0.5342
2904050	Bonito	0.4335	0.5997	0.6258	0.4990	0.5395
2930105	Senhor do Bonfim	0.0000	0.7020	0.8026	0.6608	0.5414
2904100	Boquira	0.4105	0.5779	0.6980	0.5305	0.5542
2912905	Ibirataia	0.3709	0.6051	0.6970	0.5516	0.5562
2908903	Coração de Maria	0.3807	0.5982	0.7102	0.5446	0.5584
2916856	Itatim	0.4691	0.5969	0.6395	0.5291	0.5587
2930204	Sento Sé	0.3794	0.6117	0.7026	0.5637	0.5643
2905800	Camamu	0.3322	0.6364	0.7310	0.5672	0.5667
2922300	Muritiba	0.3717	0.6074	0.7220	0.5679	0.5672
2908309	Conceição do Almeida	0.4486	0.5804	0.6867	0.5562	0.5680
2915502	Itajuípe	0.3936	0.6189	0.7006	0.5631	0.5691
2932507	Una	0.3770	0.6222	0.7010	0.5810	0.5703
2926509	Ribeira do Amparo	0.5324	0.5408	0.6756	0.5415	0.5725
2910503	Entre Rios	0.3022	0.6437	0.7413	0.6251	0.5781
2927705	Santa Cruz Cabrália	0.3585	0.6482	0.7103	0.6045	0.5804
2913705	Inhambupe	0.4103	0.6080	0.7353	0.5807	0.5836
2921708	Morro do Chapéu	0.3818	0.6235	0.7475	0.5816	0.5836
2919801	Macaúbas	0.3621	0.6489	0.7612	0.5678	0.5850
2931202	Taperoá	0.5769	0.5858	0.6793	0.5114	0.5884
2917102	Itororó	0.4362	0.6272	0.7213	0.5716	0.5891
2908101	Cocos	0.4643	0.6425	0.6918	0.5650	0.5909
2921906	Mucugê	0.5418	0.5501	0.7349	0.5580	0.5962
2908606	Conde	0.5238	0.6052	0.6994	0.5566	0.5963
2929701	Sátiro Dias	0.6115	0.5731	0.6605	0.5415	0.5966
2920601	Maragogipe	0.5082	0.6005	0.7135	0.5658	0.5970
2910602	Esplanada	0.3892	0.6498	0.7499	0.6112	0.6000
2917706	Jaguarari	0.4452	0.6418	0.7297	0.5994	0.6040
2925758	Presidente Tancredo Neves	0.6307	0.6122	0.6267	0.5518	0.6053
2917300	Ituberá	0.4823	0.6348	0.7301	0.5753	0.6056
2901106	Amélia Rodrigues	0.4757	0.6555	0.7383	0.5649	0.6086
2905206	Caetité	0.3302	0.6846	0.7877	0.6451	0.6119
2911204	Gandu	0.4725	0.6596	0.7511	0.5882	0.6179
2933000	Valente	0.5737	0.6276	0.7306	0.5775	0.6273
2921104	Medeiros Neto	0.5072	0.6597	0.7672	0.5758	0.6275
2923001	Nova Viçosa	0.4259	0.6968	0.7540	0.6353	0.6280
2906006	Campo Formoso	0.3874	0.7472	0.7648	0.6155	0.6287
2926301	Riachão do Jacuípe	0.5266	0.6431	0.7683	0.5871	0.6313
2927200	Ruy Barbosa	0.5861	0.6459	0.7342	0.5870	0.6383
2914703	Itaberaba	0.3809	0.7131	0.7903	0.6755	0.6399
2906907	Caravelas	0.6057	0.6990	0.6974	0.5613	0.6408
2919926	Madre de Deus	0.5820	0.6884	0.7206	0.5854	0.6441
2930501	Serrinha	0.4614	0.7127	0.7986	0.6662	0.6597
2929503	São Sebastião do Passé	0.5606	0.7177	0.7393	0.6283	0.6615
2914604	Irecê	0.4163	0.7446	0.8064	0.6827	0.6625
2928000	Santaluz	0.6743	0.6401	0.7650	0.5727	0.6630
2931350	Teixeira de Freitas	0.2975	0.7878	0.8247	0.7429	0.6632
2926202	Riachão das Neves	0.7214	0.6061	0.7547	0.5725	0.6637
2929305	São Gonçalo dos Campos	0.5583	0.7377	0.7445	0.6288	0.6673
2920502	Maracás	0.7576	0.6077	0.7433	0.5826	0.6728
2921005	Mata de São João	0.5419	0.7155	0.7464	0.6975	0.6753
2914000	Ipirá	0.5834	0.7005	0.7787	0.6459	0.6771
2911709	Guanambi	0.4631	0.7395	0.8221	0.6893	0.6785
2924009	Paulo Afonso	0.4534	0.7537	0.8176	0.7044	0.6823
2909802	Cruz das Almas	0.5150	0.7383	0.7996	0.6879	0.6852
2928802	Santo Estêvão	0.6469	0.6723	0.7667	0.6576	0.6859
2907202	Casa Nova	0.6996	0.6590	0.7524	0.6621	0.6933
