cod_mun7	municipio	abertura_rank	arrecadacao_rank	bancaria_rank	empregos_rank	indica_rank
2922706	Nova Canaã	0.0000	0.5215	0.7285	0.5041	0.4385
2910404	Encruzilhada	0.0000	0.5618	0.6527	0.5435	0.4395
2925253	Ponto Novo	0.0000	0.5426	0.6751	0.5403	0.4395
2907905	Cipó	0.0000	0.5659	0.6890	0.5039	0.4397
2901403	Angical	0.0000	0.5334	0.7175	0.5089	0.4399
2909208	Coronel João Sá	0.0000	0.5367	0.7086	0.5149	0.4400
2903508	Belo Campo	0.0000	0.5761	0.6947	0.4921	0.4407
2904308	Brejões	0.0000	0.6005	0.6705	0.4953	0.4416
2924801	Piritiba	0.0000	0.5648	0.7112	0.4917	0.4419
2909604	Crisópolis	0.0000	0.5592	0.6915	0.5170	0.4419
2924405	Pilão Arcado	0.0000	0.5431	0.6926	0.5328	0.4421
2933455	Wanderley	0.0000	0.5571	0.7247	0.4904	0.4431
2920106	Mairi	0.0000	0.5455	0.7122	0.5147	0.4431
2919405	Licínio de Almeida	0.0000	0.5940	0.6922	0.4877	0.4435
2926707	Rio de Contas	0.0000	0.5567	0.7418	0.4797	0.4445
2905909	Campo Alegre de Lourdes	0.0000	0.5866	0.6802	0.5115	0.4446
2902609	Baixa Grande	0.0000	0.5605	0.7128	0.5053	0.4447
2933505	Wenceslau Guimarães	0.0000	0.5554	0.7096	0.5153	0.4451
2930303	Serra Dourada	0.0000	0.5595	0.7104	0.5145	0.4461
2922102	Mundo Novo	0.0000	0.5645	0.7219	0.5026	0.4473
2923407	Palmas de Monte Alto	0.0000	0.5847	0.6910	0.5163	0.4480
2932101	Ubaíra	0.0000	0.5718	0.6983	0.5236	0.4484
2917201	Ituaçu	0.0000	0.5739	0.6739	0.5464	0.4485
2923209	Oliveira dos Brejinhos	0.0000	0.5777	0.6926	0.5255	0.4489
2919157	Lapão	0.0000	0.5833	0.6952	0.5191	0.4494
2901205	Anagé	0.0000	0.5853	0.6969	0.5164	0.4497
2929602	Sapeaçu	0.0000	0.5882	0.6808	0.5329	0.4505
2927507	Santa Bárbara	0.0000	0.5843	0.6930	0.5255	0.4507
2912806	Ibirapuã	0.0000	0.5879	0.6708	0.5462	0.4512
2918803	Laje	0.0000	0.6001	0.6841	0.5209	0.4513
2932804	Utinga	0.0000	0.5879	0.6958	0.5241	0.4519
2911808	Guaratinga	0.0000	0.5767	0.6908	0.5449	0.4531
2916500	Itapicuru	0.0000	0.6050	0.6665	0.5460	0.4544
2923704	Paratinga	0.0000	0.5842	0.7027	0.5333	0.4550
2908309	Conceição do Almeida	0.0000	0.5841	0.6882	0.5484	0.4552
2919702	Macarani	0.0000	0.5556	0.7131	0.5526	0.4553
2908002	Coaraci	0.0000	0.5547	0.7161	0.5513	0.4555
2904704	Buerarema	0.0000	0.6048	0.6988	0.5232	0.4567
2932002	Uauá	0.0000	0.5717	0.7142	0.5416	0.4569
2908101	Cocos	0.0000	0.6003	0.6861	0.5418	0.4571
2923100	Olindina	0.0000	0.6159	0.6920	0.5214	0.4573
2932606	Urandi	0.0000	0.6110	0.7092	0.5110	0.4578
2929008	São Félix	0.0000	0.5628	0.7012	0.5688	0.4582
2931053	Tanque Novo	0.0000	0.6350	0.7029	0.4958	0.4584
2925006	Planalto	0.0000	0.5887	0.6935	0.5524	0.4587
2903276	Barrocas	0.7238	0.5773	0.0000	0.5366	0.4594
2907103	Carinhanha	0.0000	0.5974	0.7145	0.5282	0.4600
2903409	Belmonte	0.0000	0.6025	0.6935	0.5444	0.4601
2912301	Ibicuí	0.0000	0.6066	0.7074	0.5298	0.4609
2916104	Itaparica	0.0000	0.5837	0.7040	0.5579	0.4614
2900801	Alcobaça	0.0000	0.6150	0.7314	0.4997	0.4615
2908705	Condeúba	0.0000	0.5801	0.7275	0.5391	0.4617
2930774	Sobradinho	0.0000	0.6019	0.6971	0.5488	0.4619
2918357	João Dourado	0.0000	0.6063	0.7062	0.5357	0.4621
2917003	Itiúba	0.0000	0.5669	0.7258	0.5571	0.4624
2906808	Cansanção	0.0000	0.5891	0.7044	0.5564	0.4624
2930154	Serra do Ramalho	0.0000	0.5772	0.7138	0.5657	0.4642
2929107	São Felipe	0.0000	0.6259	0.6920	0.5408	0.4647
2906709	Cândido Sales	0.0000	0.6107	0.7122	0.5365	0.4649
2916005	Itanhém	0.0000	0.5962	0.7377	0.5269	0.4652
2932705	Uruçuca	0.0000	0.6423	0.6782	0.5410	0.4653
2931004	Tanhaçu	0.0000	0.5966	0.7281	0.5409	0.4664
2925808	Queimadas	0.0000	0.5866	0.7324	0.5469	0.4665
2906303	Canavieiras	0.0000	0.6215	0.7204	0.5257	0.4669
2911907	Iaçu	0.0000	0.5737	0.7194	0.5747	0.4670
2921203	Miguel Calmon	0.0000	0.6019	0.7169	0.5498	0.4672
2922409	Mutuípe	0.0000	0.6188	0.7144	0.5362	0.4674
2932309	Ubatã	0.0000	0.6355	0.6909	0.5458	0.4681
2928406	Santa Rita de Cássia	0.0000	0.5840	0.7554	0.5379	0.4693
2928208	Santana	0.0000	0.6120	0.7212	0.5443	0.4694
2914901	Itacaré	0.0000	0.5900	0.7020	0.5863	0.4696
2916807	Itarantim	0.0000	0.5879	0.7378	0.5529	0.4697
2923605	Paramirim	0.0000	0.6160	0.7417	0.5252	0.4707
2908200	Conceição da Feira	0.0000	0.5847	0.7178	0.5813	0.4709
2926400	Riacho de Santana	0.0000	0.5879	0.7516	0.5445	0.4710
2921500	Monte Santo	0.0000	0.5996	0.7231	0.5641	0.4717
2914406	Iraquara	0.0000	0.6669	0.7079	0.5124	0.4718
2917359	Jaborandi	0.6748	0.6613	0.0000	0.5571	0.4733
2918100	Jeremoabo	0.0000	0.6194	0.7288	0.5511	0.4748
2914505	Irará	0.0000	0.6177	0.7296	0.5537	0.4753
2912103	Ibicaraí	0.0000	0.5930	0.7384	0.5736	0.4763
2920601	Maragogipe	0.0000	0.6222	0.7124	0.5766	0.4778
2932200	Ubaitaba	0.0000	0.6110	0.7399	0.5622	0.4783
2902708	Barra	0.0000	0.6120	0.7288	0.5734	0.4786
2902807	Barra da Estiva	0.0000	0.6224	0.7446	0.5534	0.4801
2902906	Barra do Choça	0.0000	0.6292	0.7231	0.5732	0.4814
2905800	Camamu	0.0000	0.6309	0.7266	0.5682	0.4814
2915809	Itambé	0.0000	0.6044	0.7479	0.5754	0.4819
2927705	Santa Cruz Cabrália	0.0000	0.6256	0.7075	0.5955	0.4821
2925501	Prado	0.0000	0.6298	0.7207	0.5817	0.4831
2902104	Araci	0.0000	0.6091	0.7456	0.5824	0.4843
2907806	Cícero Dantas	0.0000	0.6236	0.7488	0.5705	0.4857
2922904	Nova Soure	0.0000	0.7015	0.7194	0.5233	0.4861
2923803	Paripiranga	0.0000	0.6589	0.7337	0.5616	0.4886
2933604	Xique-Xique	0.0000	0.6123	0.7524	0.5934	0.4895
2926004	Remanso	0.0000	0.6324	0.7482	0.5795	0.4900
2913200	Ibotirama	0.0000	0.6354	0.7526	0.5750	0.4907
2927002	Rio Real	0.0000	0.6474	0.7351	0.5852	0.4920
2905602	Camacan	0.0000	0.6183	0.7587	0.5935	0.4926
2904050	Bonito	0.3232	0.5393	0.6182	0.4914	0.4930
2919306	Lençóis	0.2325	0.5540	0.6885	0.5022	0.4943
2922508	Nazaré	0.0000	0.6426	0.7550	0.5795	0.4943
2907301	Castro Alves	0.0000	0.6419	0.7457	0.5928	0.4951
2914653	Itabela	0.0000	0.6569	0.7249	0.6010	0.4957
2910503	Entre Rios	0.0000	0.6189	0.7368	0.6273	0.4957
2905008	Caculé	0.0000	0.6763	0.7364	0.5800	0.4982
2910602	Esplanada	0.0000	0.6423	0.7482	0.6042	0.4987
2906873	Capim Grosso	0.0000	0.6690	0.7339	0.5952	0.4995
2931905	Tucano	0.0000	0.6693	0.7400	0.5946	0.5010
2933208	Vera Cruz	0.0000	0.6690	0.7253	0.6113	0.5014
2912202	Ibicoara	0.1256	0.6121	0.6812	0.6029	0.5055
2925105	Poções	0.0000	0.6593	0.7723	0.5935	0.5063
2905305	Cafarnaum	0.3106	0.5709	0.6731	0.4825	0.5093
2917607	Jaguaquara	0.0000	0.6820	0.7613	0.5987	0.5105
2929909	Seabra	0.0000	0.6718	0.7719	0.6003	0.5110
2910701	Euclides da Cunha	0.0000	0.6747	0.7665	0.6051	0.5116
2931202	Taperoá	0.2974	0.5607	0.6770	0.5153	0.5126
2928109	Santa Maria da Vitória	0.0000	0.6746	0.7731	0.6095	0.5143
2926608	Ribeira do Pombal	0.0000	0.6782	0.7707	0.6143	0.5158
2920007	Maiquinique	0.3245	0.5965	0.6482	0.5084	0.5194
2913903	Ipiaú	0.0000	0.6793	0.7813	0.6216	0.5205
2913507	Iguaí	0.2527	0.5826	0.7167	0.5451	0.5243
2909901	Curaçá	0.2427	0.6104	0.6881	0.5641	0.5263
2905206	Caetité	0.0000	0.6924	0.7837	0.6341	0.5275
2928604	Santo Amaro	0.0000	0.6969	0.7919	0.6433	0.5330
2903904	Bom Jesus da Lapa	0.0000	0.6916	0.7905	0.6531	0.5338
2912905	Ibirataia	0.3250	0.5956	0.6864	0.5363	0.5358
2908606	Conde	0.3074	0.5936	0.6990	0.5556	0.5389
2921708	Morro do Chapéu	0.2577	0.6127	0.7404	0.5630	0.5435
2923357	Ourolândia	0.4060	0.6373	0.6268	0.5338	0.5510
2916856	Itatim	0.4635	0.6000	0.6298	0.5277	0.5552
2930204	Sento Sé	0.3609	0.6026	0.6999	0.5666	0.5575
2917102	Itororó	0.3622	0.5930	0.7146	0.5681	0.5595
2911709	Guanambi	0.0000	0.7395	0.8188	0.6814	0.5599
2932507	Una	0.3676	0.6018	0.7016	0.5774	0.5621
2904100	Boquira	0.4815	0.5645	0.6970	0.5225	0.5664
2915205	Itagibá	0.3445	0.6869	0.6831	0.5595	0.5685
2908903	Coração de Maria	0.4454	0.6028	0.7045	0.5348	0.5719
2922300	Muritiba	0.4059	0.6108	0.7215	0.5531	0.5728
2915502	Itajuípe	0.4540	0.6161	0.6980	0.5550	0.5808
2917300	Ituberá	0.3965	0.6336	0.7286	0.5791	0.5844
2921906	Mucugê	0.4864	0.5640	0.7320	0.5676	0.5875
2913705	Inhambupe	0.4389	0.6197	0.7311	0.5875	0.5943
2929701	Sátiro Dias	0.6069	0.5806	0.6566	0.5433	0.5969
2925758	Presidente Tancredo Neves	0.6347	0.6044	0.6250	0.5431	0.6018
2919801	Macaúbas	0.4527	0.6377	0.7533	0.5664	0.6025
2911204	Gandu	0.4448	0.6454	0.7424	0.5881	0.6052
2930105	Senhor do Bonfim	0.2445	0.7165	0.7981	0.6648	0.6060
2901106	Amélia Rodrigues	0.4935	0.6302	0.7365	0.5664	0.6066
2933000	Valente	0.5366	0.6063	0.7266	0.5738	0.6108
2911600	Governador Mangabeira	0.6043	0.6048	0.6815	0.5794	0.6175
2919504	Livramento de Nossa Senhora	0.4256	0.6652	0.7788	0.6007	0.6176
2921104	Medeiros Neto	0.4495	0.6856	0.7624	0.5772	0.6187
2914703	Itaberaba	0.3272	0.6995	0.7872	0.6656	0.6199
2906907	Caravelas	0.5487	0.6884	0.6953	0.5530	0.6213
2926202	Riachão das Neves	0.5920	0.6024	0.7461	0.5682	0.6272
2917706	Jaguarari	0.5073	0.7043	0.7257	0.5998	0.6343
2923001	Nova Viçosa	0.4302	0.7243	0.7530	0.6317	0.6348
2927200	Ruy Barbosa	0.5750	0.6557	0.7325	0.5921	0.6388
2919926	Madre de Deus	0.5558	0.6979	0.7209	0.5809	0.6388
2901007	Amargosa	0.5544	0.6423	0.7647	0.5947	0.6390
2926301	Riachão do Jacuípe	0.5779	0.6276	0.7646	0.5860	0.6390
2920502	Maracás	0.6699	0.6012	0.7348	0.5615	0.6419
2909802	Cruz das Almas	0.3639	0.7301	0.7939	0.6885	0.6441
2928000	Santaluz	0.6276	0.6380	0.7587	0.5655	0.6474
2930501	Serrinha	0.4344	0.7033	0.7953	0.6618	0.6487
2906006	Campo Formoso	0.4825	0.7533	0.7602	0.6096	0.6514
2914604	Irecê	0.3796	0.7448	0.8022	0.6810	0.6519
2914000	Ipirá	0.5528	0.6779	0.7745	0.6566	0.6655
2921005	Mata de São João	0.5131	0.6966	0.7519	0.7042	0.6664
2928802	Santo Estêvão	0.6115	0.6667	0.7613	0.6384	0.6695
2911105	Formosa do Rio Preto	0.6601	0.6260	0.7758	0.6171	0.6697
2929503	São Sebastião do Passé	0.5710	0.7692	0.7377	0.6263	0.6760
2924009	Paulo Afonso	0.4478	0.7454	0.8131	0.7028	0.6773
2907509	Catu	0.5388	0.7457	0.7690	0.6556	0.6773
